df_stat,crit_value_1pct,crit_value_5pct,crit_value_10pct,half_life,time_resolution,start_date,end_date,length
-2.859164345990034,-3.43,-2.86,-2.57,426.6958512250145,900,2017-03-11,2017-05-07,-57
-2.1585107741296206,-3.46,-2.88,-2.57,12.393984623257678,1800,2017-03-07,2017-03-12,-5
-1.6171102019584271,-3.44,-2.87,-2.57,37.66581532020615,7200,2017-02-08,2017-03-03,-23
-2.497249771784723,-3.43,-2.86,-2.57,144.26124130254263,7200,2017-01-05,2017-08-22,-229
-3.284699226977854,-3.43,-2.86,-2.57,63.770851892233175,900,2017-04-03,2017-04-21,-18
-2.4115372252578138,-3.43,-2.86,-2.57,3646.6679731528875,300,2017-06-11,2017-08-30,-80
-2.3512396034213285,-3.43,-2.86,-2.57,92.53587644963943,7200,2017-06-23,2017-09-15,-84
-3.099863561921044,-3.43,-2.86,-2.57,318.0559613408153,900,2017-03-04,2017-05-29,-86
-2.68821902701568,-3.43,-2.86,-2.57,727.318370794539,900,2017-05-15,2017-10-02,-140
-1.990243527602336,-3.58,-2.93,-2.6,3.0794158499303457,86400,2017-07-09,2017-08-27,-49
-2.2327147673713057,-3.75,-3,-2.63,1.8058877069950496,14400,2017-09-30,2017-10-03,-3
-1.9239323217673432,-3.51,-2.89,-2.58,1.6419447945786216,7200,2017-06-12,2017-06-17,-5
-2.6692315369891872,-3.43,-2.86,-2.57,383.0391033100962,1800,2017-05-20,2017-10-03,-136
-2.276790385740574,-3.46,-2.88,-2.57,20.95491110309972,14400,2017-04-12,2017-05-14,-32
-2.103548406276237,-3.51,-2.89,-2.58,8.57216737966565,86400,2017-05-07,2017-08-04,-89
-2.225787592831172,-3.44,-2.87,-2.57,33.413413078233525,14400,2017-07-13,2017-09-19,-68
-3.430739053647566,-3.43,-2.86,-2.57,100.4752052707739,300,2017-09-19,2017-09-26,-7
-2.986791751416284,-3.43,-2.86,-2.57,1185.30823818145,300,2017-06-13,2017-08-12,-60
-2.588585148385524,-3.43,-2.86,-2.57,461.2741539187844,900,2017-01-30,2017-04-05,-65
-2.0185738353944735,-3.58,-2.93,-2.6,3.2462288051099275,14400,2017-08-15,2017-08-21,-6
-1.9824570567970357,-3.44,-2.87,-2.57,34.13867716450314,7200,2017-01-25,2017-02-21,-27
-2.5378635857047414,-3.43,-2.86,-2.57,909.4988828611436,900,2017-03-20,2017-09-22,-186
-2.1722592030486,-3.75,-3,-2.63,1.4828806633048808,86400,2017-08-12,2017-09-01,-20
-3.3522581753724165,-3.43,-2.86,-2.57,1725.8861262749192,300,2017-01-04,2017-08-23,-231
-2.078564331688923,-3.43,-2.86,-2.57,78.22846509687716,14400,2017-04-29,2017-09-25,-149
-2.700333843147087,-3.43,-2.86,-2.57,242.38307680844474,900,2017-06-03,2017-07-18,-45
-1.9783096633405122,-3.43,-2.86,-2.57,1039.335922618724,900,2017-04-07,2017-08-29,-144
-2.1908356117104697,-3.43,-2.86,-2.57,77.01447651678983,7200,2017-01-04,2017-03-04,-59
-1.9322246739624989,-3.51,-2.89,-2.58,8.616189332798022,86400,2017-03-21,2017-05-19,-59
-1.1625738049692629,-3.46,-2.88,-2.57,-48.123800814975276,86400,2017-02-02,2017-08-26,-205
-2.2197048912201227,-3.46,-2.88,-2.57,14.100960725865495,86400,2017-01-18,2017-06-29,-162
-2.9185599090694234,-3.43,-2.86,-2.57,150.56209894676707,1800,2017-05-22,2017-07-15,-54
-2.2303738441639696,-3.43,-2.86,-2.57,63.36758551425612,14400,2017-05-23,2017-09-20,-120
-2.6927457419488814,-3.43,-2.86,-2.57,1010.9642472306098,900,2017-01-17,2017-09-30,-256
-3.6470386949694626,-3.43,-2.86,-2.57,1356.1564778661796,300,2017-02-22,2017-08-02,-161
-2.6090799411972267,-3.43,-2.86,-2.57,624.8663800471636,1800,2017-02-02,2017-05-15,-102
-2.283445160204804,-3.43,-2.86,-2.57,58.251691455027924,7200,2017-07-15,2017-09-16,-63
-3.0218656242013577,-3.43,-2.86,-2.57,118.86362724121543,900,2017-03-20,2017-06-18,-90
-3.3205244855263394,-3.43,-2.86,-2.57,263.6350670019874,900,2017-02-06,2017-03-24,-46
-3.8153474280163353,-3.43,-2.86,-2.57,1347.9130349747693,300,2017-01-31,2017-07-22,-172
-1.9510940105232253,-3.75,-3,-2.63,0.7095420912062276,14400,2017-01-14,2017-01-18,-4
-2.0881114581535103,-3.43,-2.86,-2.57,25.130709186608954,14400,2017-05-03,2017-08-14,-103
-1.725070884179395,-3.46,-2.88,-2.57,18.642487524688647,86400,2017-05-02,2017-09-02,-123
-4.55490432839952,-3.43,-2.86,-2.57,74.6214302768181,300,2017-09-02,2017-09-20,-18
-2.3638061874905465,-3.58,-2.93,-2.6,1.848612182055952,14400,2017-09-08,2017-09-13,-5
-2.651230144662769,-3.43,-2.86,-2.57,281.7833303203871,1800,2017-04-15,2017-08-07,-114
-2.8489374436150996,-3.43,-2.86,-2.57,145.42106321598988,900,2017-08-30,2017-09-30,-31
-2.338006389262323,-3.43,-2.86,-2.57,1349.6589502344714,900,2017-01-27,2017-05-08,-101
-3.1514345376223183,-3.43,-2.86,-2.57,50.78308670409164,900,2017-07-07,2017-07-22,-15
-2.7209630441074775,-3.43,-2.86,-2.57,728.5352031731144,900,2017-03-15,2017-08-19,-157
-2.8523035986114746,-3.43,-2.86,-2.57,63.245885894489184,900,2017-07-09,2017-07-26,-17
-3.017090501135408,-3.43,-2.86,-2.57,1564.4569423084297,300,2017-01-18,2017-05-03,-105
-2.750284476145368,-3.43,-2.86,-2.57,118.86635745019268,300,2017-04-10,2017-04-27,-17
-3.148472498523325,-3.43,-2.86,-2.57,454.8841086620247,900,2017-03-14,2017-07-13,-121
-2.28531556170472,-3.46,-2.88,-2.57,12.396077813181913,7200,2017-08-14,2017-09-01,-18
-2.5256685266920034,-3.43,-2.86,-2.57,62.16416199415142,14400,2017-01-03,2017-07-08,-186
-2.624183604510958,-3.43,-2.86,-2.57,1644.5079783517208,300,2017-03-02,2017-04-30,-59
-2.005025291746177,-3.43,-2.86,-2.57,162.0880716040843,900,2017-06-26,2017-07-06,-10
-2.3359921787426114,-3.43,-2.86,-2.57,-759.0817017082884,1800,2017-01-16,2017-05-20,-124
-2.286728665240457,-3.51,-2.89,-2.58,6.937265859505742,7200,2017-09-16,2017-09-22,-6
-2.894601893163267,-3.43,-2.86,-2.57,1430.9040717852827,300,2017-01-22,2017-04-05,-73
-2.847597976542158,-3.43,-2.86,-2.57,1762.2920779908748,300,2017-06-12,2017-09-16,-96
-2.1726648888279576,-3.43,-2.86,-2.57,607.6328095909197,1800,2017-03-15,2017-09-02,-171
-2.556981242105337,-3.44,-2.87,-2.57,33.12210270696684,7200,2017-06-16,2017-07-24,-38
-2.6488845204535054,-3.43,-2.86,-2.57,829.4378580524643,1800,2017-03-30,2017-08-19,-142
-2.0812192997012082,-3.43,-2.86,-2.57,-2089.6490845441617,900,2017-06-12,2017-08-31,-80
-2.1967416536187736,-3.46,-2.88,-2.57,12.749745946342605,86400,2017-03-02,2017-07-24,-144
-2.4529914719342103,-3.43,-2.86,-2.57,0.6504277027437811,7200,2017-04-20,2017-06-13,-54
-2.5987498325447373,-3.43,-2.86,-2.57,118.62839544236014,7200,2017-01-20,2017-06-24,-155
-1.9660069680091699,-3.43,-2.86,-2.57,110.13476795883385,900,2017-03-06,2017-04-06,-31
-2.660213581258514,-3.46,-2.88,-2.57,13.820847939540641,7200,2017-08-25,2017-09-14,-20
-1.7628282571228826,-3.51,-2.89,-2.58,14.392237965384236,86400,2017-05-09,2017-08-16,-99
-2.852234137601775,-3.44,-2.87,-2.57,22.655600870480335,900,2017-07-06,2017-07-10,-4
-2.5463093174803455,-3.43,-2.86,-2.57,137.19210411486682,1800,2017-08-09,2017-09-15,-37
-1.6304686693191937,-3.46,-2.88,-2.57,24.705870188925243,14400,2017-03-06,2017-04-06,-31
-3.0506344746910865,-3.43,-2.86,-2.57,52.12481808015361,1800,2017-08-31,2017-09-23,-23
-2.298267472807344,-3.43,-2.86,-2.57,2213.8986903930927,300,2017-05-26,2017-08-30,-96
-3.226003977347551,-3.43,-2.86,-2.57,249.99749805360477,900,2017-03-14,2017-05-28,-75
-3.0528426882643687,-3.43,-2.86,-2.57,43.7131971418534,1800,2017-09-05,2017-09-22,-17
-2.486299253234724,-3.43,-2.86,-2.57,14.297992627170766,7200,2017-04-18,2017-06-14,-57
-2.259308280540597,-3.44,-2.87,-2.57,34.39611174516481,14400,2017-05-12,2017-07-25,-74
-3.376713670349177,-3.43,-2.86,-2.57,257.514274577632,300,2017-08-13,2017-09-06,-24
-2.5246945241010215,-3.43,-2.86,-2.57,186.88076520438548,900,2017-06-29,2017-08-18,-50
-2.3026957103874635,-3.44,-2.87,-2.57,22.209747081853912,14400,2017-05-13,2017-06-24,-42
-2.8754394491162034,-3.43,-2.86,-2.57,2074.2586947547406,300,2017-01-13,2017-08-28,-227
-2.862166477982347,-3.43,-2.86,-2.57,66.91856432624779,900,2017-04-13,2017-06-16,-64
-2.305792302977132,-3.44,-2.87,-2.57,39.6669991934557,900,2017-08-25,2017-08-28,-3
-2.5136754087423543,-3.43,-2.86,-2.57,195.87196871265797,1800,2017-05-26,2017-07-29,-64
-2.8414496837218137,-3.43,-2.86,-2.57,70.07120162997037,1800,2017-08-25,2017-09-23,-29
-2.2658948386699347,-3.43,-2.86,-2.57,58.26270316677742,7200,2017-07-13,2017-09-10,-59
-2.6482687453166904,-3.44,-2.87,-2.57,35.76976519061108,14400,2017-01-24,2017-03-29,-64
-2.296368125345481,-3.43,-2.86,-2.57,49.48426567872444,7200,2017-05-27,2017-07-19,-53
-2.2272950097673863,-3.46,-2.88,-2.57,15.79792956059438,86400,2017-01-01,2017-07-26,-206
-2.3618558571042825,-3.43,-2.86,-2.57,827.0833623729739,900,2017-06-20,2017-09-03,-75
-2.1305687263526747,-3.51,-2.89,-2.58,6.674454270986333,86400,2017-04-25,2017-06-27,-63
-3.0633032940202063,-3.43,-2.86,-2.57,178.54768560825883,900,2017-08-19,2017-10-02,-44
-2.3417980783944716,-3.43,-2.86,-2.57,107.95434035082829,1800,2017-06-02,2017-07-02,-30
-2.5343672199521166,-3.43,-2.86,-2.57,970.41094152267,900,2017-02-12,2017-09-17,-217
-2.3081989162403125,-3.51,-2.89,-2.58,10.888036043808484,7200,2017-07-19,2017-07-27,-8
-1.5932339313589918,-3.46,-2.88,-2.57,27.479246044904787,7200,2017-06-28,2017-07-11,-13
-3.241311787556253,-3.43,-2.86,-2.57,588.1402223566447,900,2017-01-06,2017-07-26,-201
-3.049574990178304,-3.43,-2.86,-2.57,85.15601540728785,900,2017-06-11,2017-06-29,-18
-2.3658193252438315,-3.44,-2.87,-2.57,35.01517726681605,7200,2017-08-14,2017-09-22,-39
-2.5441034913969762,-3.43,-2.86,-2.57,57.98928232884654,1800,2017-09-09,2017-09-27,-18
-2.1196389196255674,-3.43,-2.86,-2.57,354.70498037015534,1800,2017-04-01,2017-08-31,-152
-3.0314091977646798,-3.43,-2.86,-2.57,517.3239540553723,300,2017-07-15,2017-08-25,-41
-2.2432402126066093,-3.44,-2.87,-2.57,39.18876769045826,7200,2017-04-12,2017-05-10,-28
-1.9899599231501606,-3.46,-2.88,-2.57,90.93313445160133,14400,2017-05-27,2017-07-04,-38
-2.8399860323051405,-3.43,-2.86,-2.57,228.27902311777814,1800,2017-07-05,2017-10-01,-88
-3.18468763138261,-3.43,-2.86,-2.57,384.0023672905244,900,2017-03-28,2017-06-11,-75
-2.64443578136519,-3.43,-2.86,-2.57,999.9021170643066,900,2017-01-30,2017-09-29,-242
-2.230799669846486,-3.58,-2.93,-2.6,2.7909542243710423,86400,2017-07-08,2017-08-07,-30
-2.670027971698197,-3.43,-2.86,-2.57,53.13663033763397,7200,2017-01-04,2017-06-08,-155
-2.3555013993781126,-3.46,-2.88,-2.57,10.240814672625135,86400,2017-03-10,2017-06-24,-106
-2.593216736413871,-3.43,-2.86,-2.57,75.1893088815358,900,2017-09-24,2017-10-07,-13
-2.3261424832586375,-3.43,-2.86,-2.57,170.2565787865159,900,2017-07-13,2017-08-04,-22
-3.0078814863095746,-3.43,-2.86,-2.57,728.679878808038,300,2017-08-08,2017-09-26,-49
-2.8056191337188037,-3.44,-2.87,-2.57,26.310633409801458,900,2017-01-16,2017-01-21,-5
-2.0463407037921026,-3.46,-2.88,-2.57,12.986922420889385,86400,2017-06-01,2017-10-01,-122
-2.6484468891714648,-3.43,-2.86,-2.57,221.33001175831745,1800,2017-05-14,2017-08-06,-84
-2.6226446421042713,-3.43,-2.86,-2.57,1492.100585236346,300,2017-06-02,2017-08-21,-80
-3.331048650438621,-3.43,-2.86,-2.57,103.11430014008354,300,2017-09-21,2017-09-30,-9
-2.4051106092634322,-3.46,-2.88,-2.57,24.98640407683315,7200,2017-09-09,2017-09-22,-13
NaN,-3.75,-3,-2.63,0.8269209017467115,86400,2017-08-09,2017-08-13,-4
-1.3243189615293356,-3.43,-2.86,-2.57,-127.94642087383951,7200,2017-01-22,2017-04-27,-95
-2.4349638640993865,-3.44,-2.87,-2.57,25.470376525209886,14400,2017-08-10,2017-10-06,-57
-2.7599190648649703,-3.46,-2.88,-2.57,7.3985434083618165,7200,2017-08-09,2017-08-19,-10
-2.4652509522547637,-3.43,-2.86,-2.57,65.37100659873919,14400,2017-01-01,2017-07-04,-184
-3.384215802612594,-3.43,-2.86,-2.57,420.71606763766533,300,2017-08-13,2017-09-18,-36
-3.7513865682504743,-3.43,-2.86,-2.57,243.5854125193003,300,2017-01-11,2017-03-26,-74
-2.4154196146050495,-3.43,-2.86,-2.57,38.360876851015774,1800,2017-04-05,2017-04-18,-13
-2.3928555521933395,-3.43,-2.86,-2.57,-514.6819896376129,1800,2017-06-29,2017-08-25,-57
-2.132616443212758,-3.46,-2.88,-2.57,10.341995446840528,14400,2017-06-16,2017-07-09,-23
-2.897527205149514,-3.43,-2.86,-2.57,1798.4389603815855,300,2017-06-10,2017-09-21,-103
-2.9274648930099816,-3.43,-2.86,-2.57,658.2735455001314,300,2017-08-07,2017-09-17,-41
-2.399957115618239,-3.43,-2.86,-2.57,116.51278590133013,900,2017-03-14,2017-04-01,-18
-1.9045071311099957,-3.43,-2.86,-2.57,79.51224703248457,1800,2017-02-11,2017-02-28,-17
-1.9317894194669336,-3.46,-2.88,-2.57,17.017209730319987,86400,2017-05-06,2017-09-22,-139
-3.1319703738633904,-3.43,-2.86,-2.57,978.1177793318021,300,2017-07-05,2017-09-23,-80
-1.6596889478992407,-3.43,-2.86,-2.57,-13.58363813162025,14400,2017-05-15,2017-08-31,-108
-2.9655415973421158,-3.43,-2.86,-2.57,250.77042875385433,900,2017-05-22,2017-07-10,-49
-2.339184975850819,-3.44,-2.87,-2.57,21.388431121387335,14400,2017-05-13,2017-06-25,-43
-1.9926090581876439,-3.43,-2.86,-2.57,-18.20333343833307,7200,2017-02-20,2017-04-17,-56
-2.5071136431256558,-3.43,-2.86,-2.57,225.0316121360718,1800,2017-08-10,2017-08-29,-19
NaN,-3.75,-3,-2.63,0.6841243610644887,86400,2017-09-26,2017-09-30,-4
-2.5298315235696327,-3.43,-2.86,-2.57,844.7245298047845,900,2017-01-09,2017-08-26,-229
-2.019921061720607,-3.46,-2.88,-2.57,13.851467877270146,14400,2017-07-20,2017-08-10,-21
-3.020099929667912,-3.46,-2.88,-2.57,11.762189472755098,7200,2017-09-14,2017-09-30,-16
-2.2613391521559425,-3.51,-2.89,-2.58,7.535572711433419,86400,2017-04-14,2017-07-02,-79
-2.98566385470954,-3.43,-2.86,-2.57,570.4239426532134,900,2017-03-01,2017-08-05,-157
-2.8327838679107566,-3.43,-2.86,-2.57,307.9063783997815,900,2017-05-23,2017-07-06,-44
-2.3440209259078646,-3.44,-2.87,-2.57,-30.82418019601568,14400,2017-01-07,2017-03-24,-76
-1.2836370370842307,-3.46,-2.88,-2.57,-12.462460486390823,86400,2017-01-06,2017-05-21,-135
-2.3741269744957036,-3.43,-2.86,-2.57,9.24777163240853,1800,2017-05-09,2017-08-17,-100
-1.9974595530236805,-3.75,-3,-2.63,2.0903057093321684,86400,2017-05-07,2017-05-30,-23
-3.3620022028719783,-3.43,-2.86,-2.57,119.59098662149073,1800,2017-03-30,2017-05-26,-57
-3.067977554660389,-3.43,-2.86,-2.57,498.10377328188946,900,2017-03-02,2017-07-12,-132
-1.8853020938648817,-3.46,-2.88,-2.57,23.35389848990595,86400,2017-03-24,2017-08-24,-153
-1.8600992000451588,-3.43,-2.86,-2.57,282.7705591223451,14400,2017-04-06,2017-09-14,-161
-1.9456812171419768,-3.43,-2.86,-2.57,48.253259020044105,14400,2017-02-06,2017-06-16,-130
-1.5942252588796362,-3.75,-3,-2.63,1.0911047956769608,86400,2017-04-28,2017-05-10,-12
-2.827851541886982,-3.43,-2.86,-2.57,748.4897738545999,300,2017-07-20,2017-09-06,-48
-1.688279312962943,-3.44,-2.87,-2.57,68.9308837405017,14400,2017-06-04,2017-08-22,-79
-2.118824339242042,-3.58,-2.93,-2.6,7.2275221789710855,86400,2017-06-12,2017-07-27,-45
-2.9173090082860846,-3.43,-2.86,-2.57,41.103648143802126,1800,2017-09-06,2017-09-22,-16
-2.009552715264169,-3.58,-2.93,-2.6,-6.481611277267754,86400,2017-04-23,2017-06-09,-47
-3.276412465750004,-3.43,-2.86,-2.57,37.25492771060674,300,2017-03-20,2017-03-24,-4
-3.6427659879952223,-3.43,-2.86,-2.57,486.17333528932056,300,2017-04-22,2017-06-08,-47
-3.1259518904741994,-3.44,-2.87,-2.57,20.521614820408132,900,2017-07-26,2017-07-29,-3
-3.8120856296807233,-3.43,-2.86,-2.57,1400.3246913303678,300,2017-01-20,2017-07-31,-192
-2.8534947137403512,-3.43,-2.86,-2.57,64.44767689181978,7200,2017-04-01,2017-05-25,-54
-1.4722857369621194,-3.58,-2.93,-2.6,5.41671491698622,86400,2017-09-03,2017-10-04,-31
-1.8405505261772257,-3.43,-2.86,-2.57,129.9601281676591,7200,2017-01-18,2017-04-04,-76
-2.083042021245596,-3.58,-2.93,-2.6,2.9377722855553046,86400,2017-07-14,2017-08-11,-28
-2.7303387551421556,-3.43,-2.86,-2.57,1931.8720459363456,300,2017-02-09,2017-04-29,-79
-2.9493062622419837,-3.43,-2.86,-2.57,848.2218001578888,300,2017-07-21,2017-09-27,-68
-1.8744226751047628,-3.43,-2.86,-2.57,123.47554325953148,14400,2017-01-23,2017-09-22,-242
-3.1181440675065426,-3.43,-2.86,-2.57,1668.2227895926937,300,2017-05-19,2017-09-28,-132
-2.4501349384944597,-3.43,-2.86,-2.57,175.0609388421426,1800,2017-08-06,2017-09-28,-53
-2.027179747015179,-3.46,-2.88,-2.57,12.049044198527223,86400,2017-04-11,2017-08-09,-120
-2.5894965260964686,-3.43,-2.86,-2.57,74.37170621737263,7200,2017-04-16,2017-07-17,-92
-3.686961181173346,-3.43,-2.86,-2.57,918.9957376869479,300,2017-04-07,2017-07-16,-100
-1.8680846380863045,-3.46,-2.88,-2.57,27.026488056387706,86400,2017-01-11,2017-09-14,-246
-2.308210132693176,-3.43,-2.86,-2.57,216.14230240577038,1800,2017-07-24,2017-08-31,-38
-1.924224019961518,-3.43,-2.86,-2.57,115.49155651322442,14400,2017-03-26,2017-09-08,-166
-2.601502899796515,-3.43,-2.86,-2.57,62.29688500370384,7200,2017-05-07,2017-07-31,-85
-2.657318301385568,-3.43,-2.86,-2.57,387.76461900696637,900,2017-07-06,2017-09-03,-59
-2.2057195682816078,-3.43,-2.86,-2.57,14.109479371912562,1800,2017-02-18,2017-04-02,-43
-2.415471584787079,-3.43,-2.86,-2.57,201.50258231568674,1800,2017-07-01,2017-08-10,-40
-2.5057340810256927,-3.44,-2.87,-2.57,25.72171435723499,14400,2017-05-01,2017-06-28,-58
-2.7223487736150114,-3.43,-2.86,-2.57,1590.895630645422,300,2017-05-02,2017-08-26,-116
-3.4039864763621366,-3.43,-2.86,-2.57,507.2118067643804,300,2017-08-13,2017-09-27,-45
-1.3827449754746093,-3.46,-2.88,-2.57,9.401200736748368,86400,2017-01-06,2017-05-07,-121
-2.6212900103989707,-3.43,-2.86,-2.57,85.0050684196725,1800,2017-01-03,2017-02-04,-32
-3.2822928344835085,-3.43,-2.86,-2.57,107.62252561491383,300,2017-07-23,2017-07-31,-8
-2.128874629380712,-3.43,-2.86,-2.57,64.69073710940447,14400,2017-05-17,2017-09-17,-123
-3.5520858508937256,-3.43,-2.86,-2.57,28.40312288567991,1800,2017-08-29,2017-09-14,-16
-2.2630415108428767,-3.46,-2.88,-2.57,12.175307494595287,86400,2017-05-21,2017-10-07,-139
-2.062974094847486,-3.51,-2.89,-2.58,15.732415685703655,86400,2017-06-08,2017-09-12,-96
-3.377601690162607,-3.43,-2.86,-2.57,73.38064892767558,900,2017-09-01,2017-09-23,-22
-2.0822380628779387,-3.43,-2.86,-2.57,89.01006871042958,14400,2017-01-04,2017-08-18,-226
-2.2420129939077533,-3.43,-2.86,-2.57,132.50908589388285,7200,2017-04-30,2017-09-15,-138
-1.9275616057440819,-3.43,-2.86,-2.57,71.67347786734254,14400,2017-06-01,2017-09-16,-107
-1.5579014371636015,-3.51,-2.89,-2.58,17.773842060083815,86400,2017-03-01,2017-05-22,-82
-2.1523547673663583,-3.43,-2.86,-2.57,164.33852789681862,7200,2017-04-13,2017-09-26,-166
-2.1348663018425067,-3.43,-2.86,-2.57,-46.95520916527352,1800,2017-03-04,2017-04-07,-34
-2.420266096650792,-3.51,-2.89,-2.58,7.9875123544613,86400,2017-07-03,2017-10-07,-96
-2.144566596284275,-3.44,-2.87,-2.57,-38.150766658872946,14400,2017-06-15,2017-08-19,-65
-2.918504668526281,-3.43,-2.86,-2.57,65.77157306870137,1800,2017-06-16,2017-07-13,-27
-2.4614790665400545,-3.46,-2.88,-2.57,-5.418893813630752,14400,2017-01-12,2017-01-29,-17
-2.161388683606595,-3.58,-2.93,-2.6,3.0740488828488757,14400,2017-09-24,2017-09-30,-6
-2.866186307095832,-3.43,-2.86,-2.57,120.99099876584107,900,2017-03-21,2017-04-14,-24
-2.4747104119184464,-3.43,-2.86,-2.57,307.1846882887631,1800,2017-06-26,2017-09-12,-78
-2.2617835709431082,-3.43,-2.86,-2.57,57.26452474531525,7200,2017-07-18,2017-09-14,-58
-2.6343445566328647,-3.43,-2.86,-2.57,344.59964129092634,1800,2017-06-15,2017-09-20,-97
-2.362547787686236,-3.43,-2.86,-2.57,60.80514601581485,14400,2017-05-21,2017-10-03,-135
-2.744611883342396,-3.43,-2.86,-2.57,117.78722859422692,7200,2017-01-06,2017-07-18,-193
-2.3162415223900763,-3.46,-2.88,-2.57,9.40249421603118,1800,2017-04-22,2017-04-25,-3
-2.3034507508464883,-3.51,-2.89,-2.58,8.632365442571095,86400,2017-03-23,2017-05-24,-62
-1.8612819879281233,-3.75,-3,-2.63,3.1144652998307727,86400,2017-03-13,2017-04-01,-19
-3.0013647880315175,-3.43,-2.86,-2.57,1290.7027817511278,300,2017-06-28,2017-10-02,-96
-2.3368610411025874,-3.43,-2.86,-2.57,-55.01924406942118,1800,2017-02-03,2017-04-28,-84
-1.9588161825798118,-3.51,-2.89,-2.58,-6.903397114046106,86400,2017-04-17,2017-06-14,-58
-2.523606496556499,-3.46,-2.88,-2.57,13.300093634430516,1800,2017-04-05,2017-04-09,-4
-2.972337217061041,-3.43,-2.86,-2.57,541.1642070018956,900,2017-02-10,2017-06-22,-132
-2.6364662415072333,-3.43,-2.86,-2.57,197.9669557620461,1800,2017-07-11,2017-09-16,-67
-3.5554175784209674,-3.43,-2.86,-2.57,196.50675706936377,300,2017-01-13,2017-02-08,-26
-2.9292824774061192,-3.44,-2.87,-2.57,24.1177238794933,1800,2017-05-23,2017-06-01,-9
-3.1040535757241337,-3.43,-2.86,-2.57,537.5654672691733,900,2017-02-21,2017-07-18,-147
-2.370722790905292,-3.43,-2.86,-2.57,349.4837644460716,1800,2017-01-18,2017-04-29,-101
-2.227979717865371,-3.43,-2.86,-2.57,14.912759005036143,7200,2017-06-09,2017-08-21,-73
-1.7253456264950748,-3.51,-2.89,-2.58,9.145209952446741,86400,2017-03-19,2017-05-22,-64
-2.9534639397444957,-3.43,-2.86,-2.57,49.41967902781905,300,2017-09-26,2017-09-30,-4
-4.307721843698471,-3.43,-2.86,-2.57,67.95248098374333,300,2017-09-03,2017-09-19,-16
-1.7680206754784373,-3.43,-2.86,-2.57,2003.800928647563,900,2017-06-06,2017-08-28,-83
-2.106886532942328,-3.43,-2.86,-2.57,72.70565806666954,7200,2017-01-24,2017-03-07,-42
-2.1927214226064615,-3.43,-2.86,-2.57,165.1374419438039,7200,2017-04-03,2017-09-28,-178
-2.6088087569001295,-3.43,-2.86,-2.57,446.24178018619386,1800,2017-03-09,2017-08-20,-164
-2.7322005893072094,-3.43,-2.86,-2.57,2382.3320469488135,300,2017-01-21,2017-08-29,-220
-2.138701747133967,-3.43,-2.86,-2.57,177.89788136874066,1800,2017-06-27,2017-08-13,-47
-2.6098621368864836,-3.43,-2.86,-2.57,128.8117548537369,7200,2017-01-08,2017-05-26,-138
-1.8221569242649232,-3.46,-2.88,-2.57,13.646001213098412,14400,2017-06-29,2017-07-17,-18
-3.980457281281055,-3.44,-2.87,-2.57,6.853149460041236,900,2017-05-25,2017-05-29,-4
-2.9885332587985753,-3.43,-2.86,-2.57,308.18346428854187,1800,2017-02-28,2017-07-15,-137
-3.424673306498411,-3.43,-2.86,-2.57,12.54493629159945,1800,2017-09-03,2017-09-14,-11
-2.2375155555654316,-3.43,-2.86,-2.57,-287.9203340000825,7200,2017-06-10,2017-08-21,-72
-2.0010709408617027,-3.58,-2.93,-2.6,8.769666507400027,86400,2017-07-29,2017-09-06,-39
-2.163945581304148,-3.75,-3,-2.63,1.7710586300172386,14400,2017-02-03,2017-02-06,-3
-2.69101461152187,-3.43,-2.86,-2.57,224.94475686185064,900,2017-06-04,2017-07-16,-42
-1.9222841817298628,-3.46,-2.88,-2.57,20.00330715871145,7200,2017-06-22,2017-07-09,-17
-2.0968652168796402,-3.43,-2.86,-2.57,190.74184027951588,7200,2017-03-05,2017-09-11,-190
-1.9335261047386876,-3.58,-2.93,-2.6,4.931033958103474,7200,2017-03-30,2017-04-03,-4
-2.3837071440576865,-3.43,-2.86,-2.57,54.11699630605936,7200,2017-07-27,2017-09-30,-65
-3.1800094944772304,-3.43,-2.86,-2.57,330.8356765129206,300,2017-08-15,2017-09-08,-24
-3.753274177497598,-3.43,-2.86,-2.57,46.704291189965865,900,2017-08-29,2017-09-13,-15
-2.5439704913708168,-3.51,-2.89,-2.58,3.3031732012551407,7200,2017-09-08,2017-09-14,-6
-2.478671832412858,-3.43,-2.86,-2.57,48.09896386906321,900,2017-09-17,2017-09-25,-8
-2.673998059534016,-3.43,-2.86,-2.57,169.33322562381778,900,2017-09-03,2017-10-04,-31
-2.6932083080934723,-3.43,-2.86,-2.57,2872.2953521529307,900,2017-01-28,2017-06-16,-139
-1.963477929067162,-3.46,-2.88,-2.57,19.717386899854912,86400,2017-04-28,2017-09-21,-146
-2.8174273822233467,-3.43,-2.86,-2.57,201.78129881856455,1800,2017-05-22,2017-08-11,-81
-2.190943140523245,-3.46,-2.88,-2.57,9.001729766620413,7200,2017-05-02,2017-05-21,-19
-2.49015229554925,-3.43,-2.86,-2.57,59.605311553966104,14400,2017-01-14,2017-07-02,-169
-2.1765991217305034,-3.43,-2.86,-2.57,376.2025672585218,900,2017-06-03,2017-08-17,-75
-2.489173003228108,-3.43,-2.86,-2.57,41.32257984792525,14400,2017-04-02,2017-07-15,-104
-1.5130905548967433,-3.46,-2.88,-2.57,-15.406226677092647,86400,2017-01-15,2017-08-25,-222
