time_resolution,quote_currency,cointegration_test,adf_threshold,distance_threshold,train_window,test_window,model_type,spread_type,rolling_window,signal_logic,signal_scaled_enter,signal_discrete_enter,signal_discrete_exit,signal_stop,signal_reenter,signal_reenter_threshold,pair_allocation,pair_allocation_scaling,overall_return
300,BTC,eg,-3.05,0.060000000000000005,40d 0H 0M 0S,30d 0H 0M 0S,raw,rolling,11520,scaled,3,2.25,0.9500000000000001,5.7,TRUE,0.35000000000000003,weighted,1.2,1.096265541146153
300,BTC,distance,-3.55,0.37,24d 0H 0M 0S,13d 0H 0M 0S,raw,rolling,6912,scaled,3,2.8,0.15000000000000002,5.1,FALSE,1.6,equal,1.55,1.0961333635214485
300,BTC,eg,-3,0.18,51d 0H 0M 0S,29d 0H 0M 0S,raw,rolling,2880,scaled,4,2.95,0.35000000000000003,4.55,FALSE,0.2,scaled,1.35,1.0935148599297213
300,BTC,distance,-2.7,0.19,57d 0H 0M 0S,59d 0H 0M 0S,log,rolling,2592,scaled,4,2.3,0.9,3.1,FALSE,0.6000000000000001,weighted,1.85,1.0928396901745796
300,BTC,eg,-3.35,0.11,23d 0H 0M 0S,37d 0H 0M 0S,log,rolling,6624,scaled,4,2.45,0.55,4.4,FALSE,0.5,scaled,1.55,1.087202468722078
300,BTC,distance,-2.05,0.22999999999999998,50d 0H 0M 0S,15d 0H 0M 0S,log,rolling,13824,scaled,2,2.85,0.35000000000000003,3.8,TRUE,1.05,weighted,1.3,1.0816756750003145
300,USDT,distance,-3.8,0.060000000000000005,26d 0H 0M 0S,60d 0H 0M 0S,log,rolling,7488,scaled,3,1.5,0.2,3.05,FALSE,1.8,weighted,1.85,1.0805260128309855
300,BTC,eg,-3.35,0.09,43d 0H 0M 0S,45d 0H 0M 0S,log,rolling,7488,scaled,4,1.05,0.6000000000000001,3.1,FALSE,0.2,weighted,1.85,1.0742991948639773
300,BTC,distance,-2,0.29,49d 0H 0M 0S,33d 0H 0M 0S,raw,rolling,2880,scaled,4,1.65,0.5,5,FALSE,1.3,scaled,1.3,1.0660680039859225
300,BTC,eg,-2.4,0.22999999999999998,21d 0H 0M 0S,18d 0H 0M 0S,log,rolling,6048,scaled,2,2.45,1,3.4,FALSE,1.9000000000000001,scaled,1.3,1.0642986777856325
300,BTC,distance,-3.1500000000000004,0.28,35d 0H 0M 0S,50d 0H 0M 0S,raw,rolling,10080,scaled,2,1.3,0.1,6,TRUE,1.55,equal,1.75,1.044720374878023
