time_resolution,quote_currency,cointegration_test,adf_threshold,distance_threshold,train_window,test_window,model_type,spread_type,rolling_window,signal_logic,signal_scaled_enter,signal_discrete_enter,signal_discrete_exit,signal_stop,signal_reenter,signal_reenter_threshold,pair_allocation,pair_allocation_scaling,overall_return
1800,USDT,distance,-1.3,26,57d 0H 0M 0S,14d 0H 0M 0S,log,rolling,2736,scaled,4,2.6500000000000004,0.4,6.5,TRUE,1.9000000000000001,weighted,1.4,1.197035991057157
900,USDT,eg,-1.15,28,44d 0H 0M 0S,55d 0H 0M 0S,log,rolling,1440,scaled,4,2.6500000000000004,0.8,5.050000000000001,TRUE,0.8500000000000001,weighted,1.9,1.1965417233029534
900,BTC,distance,-2.1500000000000004,18,3d 0H 0M 0S,22d 0H 0M 0S,raw,fixed,288,scaled,3,3,0.8500000000000001,5.9,TRUE,1.9500000000000002,scaled,1.7000000000000002,1.1944498464815474
300,BTC,distance,-1.5,16,21d 0H 0M 0S,39d 0H 0M 0S,log,fixed,6048,scaled,4,1.5,0.9500000000000001,4.95,FALSE,1.2000000000000002,equal,1.75,1.1927384759151285
86400,BTC,eg,-3.2,8,30d 0H 0M 0S,39d 0H 0M 0S,log,rolling,30,scaled,3,1,0.55,5.35,TRUE,1.6500000000000001,weighted,1.75,1.1913613350067753
86400,USDT,distance,-3.25,30,16d 0H 0M 0S,29d 0H 0M 0S,raw,rolling,14,discrete,2,1.8,0.45,4.65,FALSE,1.55,scaled,1.85,1.1902996242604216
86400,BTC,eg,-3.4000000000000004,20,42d 0H 0M 0S,27d 0H 0M 0S,log,rolling,22,discrete,2,1.9500000000000002,0.15000000000000002,6.300000000000001,TRUE,0.8500000000000001,equal,2,1.1900463431135933
900,USDT,distance,-3.8000000000000003,30,41d 0H 0M 0S,60d 0H 0M 0S,log,rolling,3936,discrete,3,1.85,0.8500000000000001,5.95,FALSE,0.75,scaled,1.45,1.1883643776863313
7200,BTC,distance,-1.55,4,23d 0H 0M 0S,48d 0H 0M 0S,log,fixed,180,discrete,3,1.7000000000000002,0.30000000000000004,3.75,TRUE,1.1500000000000001,scaled,1.2,1.1880081214416525
300,BTC,distance,-3.3000000000000003,22,15d 0H 0M 0S,26d 0H 0M 0S,log,rolling,1440,discrete,2,2.6,0.65,5.6,FALSE,1.9000000000000001,scaled,1.75,1.1877779289970707
1800,BTC,distance,-3.45,6,30d 0H 0M 0S,12d 0H 0M 0S,log,rolling,1440,scaled,2,1.3,0.15000000000000002,5.6,TRUE,1.4000000000000001,equal,2,1.1845910323488045
86400,BTC,eg,-3.15,12,44d 0H 0M 0S,23d 0H 0M 0S,log,rolling,19,scaled,3,2.95,0.5,6.2,FALSE,1.25,scaled,1.65,1.184234754295115
300,BTC,distance,-3.4000000000000004,20,3d 0H 0M 0S,30d 0H 0M 0S,raw,fixed,864,discrete,2,1.3,1,6.300000000000001,FALSE,1.1,weighted,1.4,1.1818859501271057
7200,BTC,eg,-3.35,10,21d 0H 0M 0S,56d 0H 0M 0S,raw,fixed,252,scaled,2,2.3,0.8500000000000001,3.75,TRUE,1.35,scaled,1.35,1.179237667866509
14400,BTC,eg,-3.3000000000000003,26,31d 0H 0M 0S,18d 0H 0M 0S,log,rolling,156,discrete,2,1.15,0.30000000000000004,3.3,TRUE,1.6,equal,1.8,1.1776295732760762
1800,USDT,distance,-2.5,8,57d 0H 0M 0S,7d 0H 0M 0S,log,fixed,1056,discrete,2,1.9500000000000002,0.05,5.1,TRUE,1.1500000000000001,weighted,1.45,1.177547548584035
86400,USDT,eg,-3.95,26,8d 0H 0M 0S,43d 0H 0M 0S,log,fixed,8,discrete,2,2.6,0.15000000000000002,5.6,TRUE,0.15000000000000002,equal,1.2,1.175568504398716
86400,USDT,eg,-3.6500000000000004,4,51d 0H 0M 0S,49d 0H 0M 0S,raw,rolling,4,scaled,3,2.55,0.30000000000000004,5.6,TRUE,1.1500000000000001,equal,1,1.175535370486317
300,BTC,distance,-3.6500000000000004,14,35d 0H 0M 0S,41d 0H 0M 0S,log,fixed,4896,scaled,2,3,1,3.15,FALSE,1.5,equal,1.4,1.1728909906626876
900,BTC,eg,-2.85,16,54d 0H 0M 0S,25d 0H 0M 0S,log,rolling,2496,scaled,3,2.75,0.15000000000000002,3.2,FALSE,0.6000000000000001,weighted,1.2,1.1728066533761068
7200,USDT,eg,-3.95,16,33d 0H 0M 0S,33d 0H 0M 0S,log,rolling,396,discrete,4,1.05,0.8500000000000001,4.2,FALSE,1.6500000000000001,weighted,1.75,1.1705577925016937
14400,USDT,distance,-3,8,50d 0H 0M 0S,22d 0H 0M 0S,log,rolling,300,discrete,4,2.9000000000000004,0.05,4.5,FALSE,0.2,scaled,1.75,1.1704420924225036
1800,USDT,distance,-2.1500000000000004,20,35d 0H 0M 0S,59d 0H 0M 0S,log,rolling,1680,scaled,3,2.45,0.45,6.85,FALSE,0.45,equal,1,1.1693165801740826
1800,BTC,eg,-2.3,16,17d 0H 0M 0S,48d 0H 0M 0S,log,rolling,816,scaled,3,2.95,0.25,6.65,TRUE,1.75,equal,1.15,1.167398095004856
86400,USDT,distance,-2,10,15d 0H 0M 0S,53d 0H 0M 0S,log,rolling,15,discrete,4,1.75,0.25,5.1,TRUE,1.7000000000000002,equal,1.35,1.1645945178750308
86400,BTC,distance,-1.3,14,8d 0H 0M 0S,43d 0H 0M 0S,log,rolling,8,scaled,3,1.25,0.6000000000000001,4.4,FALSE,1.3,weighted,1.55,1.1639071735141324
300,BTC,eg,-1.4,4,16d 0H 0M 0S,4d 0H 0M 0S,raw,fixed,3456,scaled,2,1.55,0.1,4.7,FALSE,0.65,scaled,1.85,1.163244855583836
900,USDT,eg,-1.75,8,36d 0H 0M 0S,6d 0H 0M 0S,log,fixed,3456,scaled,3,1,0.8,6.050000000000001,TRUE,1.6500000000000001,scaled,1.4,1.1626861097454
86400,USDT,distance,-3,14,4d 0H 0M 0S,6d 0H 0M 0S,raw,rolling,4,scaled,2,1.2,0.05,3.15,TRUE,1.3,equal,1.8,1.1617254857249941
86400,BTC,eg,-3.2,4,56d 0H 0M 0S,40d 0H 0M 0S,log,fixed,45,discrete,2,1.9,0,6.75,TRUE,0.45,equal,1.85,1.1602681432931718
900,BTC,distance,-3.85,8,43d 0H 0M 0S,40d 0H 0M 0S,log,rolling,3360,discrete,2,1.65,0.9,5.1,TRUE,1.05,weighted,1.35,1.1590023300478236
900,USDT,distance,-3.45,20,40d 0H 0M 0S,34d 0H 0M 0S,log,rolling,3744,scaled,4,1.2,0.1,6.1,TRUE,0.7000000000000001,scaled,1.1,1.1588196056582076
1800,BTC,distance,-1.5,14,9d 0H 0M 0S,22d 0H 0M 0S,log,rolling,432,scaled,2,2.05,0.4,3.9,TRUE,0.35000000000000003,weighted,1.3,1.1563984750147116
300,BTC,eg,-3.15,10,15d 0H 0M 0S,18d 0H 0M 0S,raw,rolling,4320,discrete,2,2.8,0.9,6.25,FALSE,1.9000000000000001,scaled,1.85,1.1561437204788765
900,BTC,distance,-2.5,22,13d 0H 0M 0S,13d 0H 0M 0S,raw,fixed,1248,scaled,2,1.6,0.25,3.2,TRUE,1.1500000000000001,weighted,1.6,1.156074806084776
900,USDT,eg,-1.75,22,25d 0H 0M 0S,52d 0H 0M 0S,log,rolling,2400,scaled,2,1.1,0.2,4.25,TRUE,1.25,scaled,1.35,1.1557053799236587
900,USDT,eg,-2,26,5d 0H 0M 0S,20d 0H 0M 0S,log,rolling,480,discrete,2,1,1,3.25,TRUE,1.8,equal,1.55,1.1549491675782941
14400,BTC,eg,-3.9000000000000004,18,50d 0H 0M 0S,5d 0H 0M 0S,log,fixed,300,scaled,4,2.1500000000000004,0.30000000000000004,5.800000000000001,TRUE,0.4,scaled,1,1.1546622834175964
900,USDT,eg,-3.95,6,47d 0H 0M 0S,8d 0H 0M 0S,raw,rolling,1632,scaled,4,1.1,0.2,5.300000000000001,TRUE,0,equal,1.35,1.1528408788987503
86400,BTC,distance,-3.3000000000000003,18,52d 0H 0M 0S,9d 0H 0M 0S,log,fixed,52,discrete,2,2.8,0.4,6.300000000000001,TRUE,1.4000000000000001,equal,1.8,1.1520254400406515
1800,USDT,eg,-3.2,28,8d 0H 0M 0S,32d 0H 0M 0S,raw,fixed,384,scaled,2,2,0.15000000000000002,3.4,TRUE,0.2,scaled,1.6,1.1519410942014479
300,BTC,distance,-1.55,26,44d 0H 0M 0S,49d 0H 0M 0S,log,fixed,12672,scaled,3,3,0.4,4.8,FALSE,0.5,scaled,1.15,1.151617577723403
900,BTC,eg,-2.3,12,56d 0H 0M 0S,28d 0H 0M 0S,log,rolling,2208,discrete,4,2.1500000000000004,0,3.95,FALSE,1,scaled,1,1.1514715478016588
1800,USDT,distance,-1.1,12,33d 0H 0M 0S,44d 0H 0M 0S,log,rolling,1584,discrete,4,2.4000000000000004,0.1,6.800000000000001,TRUE,1.4000000000000001,equal,1.85,1.1511926689430618
300,BTC,eg,-2.1,6,5d 0H 0M 0S,13d 0H 0M 0S,raw,fixed,1440,scaled,3,2.85,0.4,5,FALSE,0.7000000000000001,weighted,1.45,1.150846088222292
300,BTC,eg,-3.5500000000000003,18,57d 0H 0M 0S,27d 0H 0M 0S,raw,fixed,1440,scaled,3,2.7,0.4,5.5,FALSE,1.1,weighted,1.8,1.1506980178386736
300,BTC,eg,-1.8,10,45d 0H 0M 0S,57d 0H 0M 0S,log,fixed,12672,scaled,4,2.05,0.8,5,FALSE,1.2000000000000002,equal,1.4,1.149823911388621
86400,USDT,distance,-1.8,24,5d 0H 0M 0S,58d 0H 0M 0S,log,rolling,5,scaled,4,2.95,0.1,6.15,FALSE,1.75,equal,1.4,1.1487473693237082
7200,USDT,eg,-3.85,16,56d 0H 0M 0S,15d 0H 0M 0S,log,fixed,300,discrete,3,2.45,0,4.5,TRUE,0.65,weighted,1.65,1.1475006977048485
1800,BTC,distance,-3.6,30,25d 0H 0M 0S,36d 0H 0M 0S,log,rolling,1200,scaled,2,2.45,0.30000000000000004,5.75,FALSE,0.25,scaled,1.25,1.1468588444570362
1800,USDT,distance,-2.75,20,22d 0H 0M 0S,59d 0H 0M 0S,log,fixed,1056,scaled,4,2.25,0.45,4.95,FALSE,0.35000000000000003,scaled,1.6,1.1457500380089967
1800,USDT,eg,-1.65,24,31d 0H 0M 0S,54d 0H 0M 0S,log,rolling,1488,scaled,3,2.8,0.7000000000000001,5.9,TRUE,1.25,scaled,1.25,1.1456366835586416
900,BTC,eg,-3.25,8,47d 0H 0M 0S,9d 0H 0M 0S,raw,rolling,3264,scaled,2,2.75,0.4,5.2,FALSE,1,equal,1.3,1.145400711573374
900,BTC,eg,-2.3,22,18d 0H 0M 0S,21d 0H 0M 0S,log,rolling,1728,scaled,3,1.4,0.8,6.25,FALSE,0.15000000000000002,equal,1.3,1.1443423833170532
14400,BTC,eg,-3.0500000000000003,18,57d 0H 0M 0S,49d 0H 0M 0S,raw,rolling,336,discrete,2,2.4000000000000004,0,5.95,FALSE,0.4,scaled,1.15,1.1438891307627488
86400,USDT,distance,-3.6,4,45d 0H 0M 0S,10d 0H 0M 0S,log,rolling,23,discrete,3,1.4,0.05,6.7,TRUE,0.75,weighted,2,1.1435444041371539
900,USDT,eg,-1.5,16,55d 0H 0M 0S,26d 0H 0M 0S,log,rolling,3648,scaled,3,2.45,0.05,5.4,TRUE,1.85,scaled,1.35,1.1429200656559826
300,USDT,eg,-3.0500000000000003,18,3d 0H 0M 0S,51d 0H 0M 0S,raw,rolling,864,discrete,4,1.15,0.9500000000000001,3.7,FALSE,1.1,scaled,1.45,1.1427552586740781
86400,BTC,distance,-3.6500000000000004,26,8d 0H 0M 0S,42d 0H 0M 0S,log,rolling,8,scaled,3,2.1500000000000004,0.05,5.15,FALSE,2,equal,1.75,1.1427469446630298
1800,USDT,eg,-2.1500000000000004,22,44d 0H 0M 0S,8d 0H 0M 0S,raw,rolling,240,discrete,4,1,0.7000000000000001,4.6,TRUE,1.75,weighted,1.35,1.142145977873209
14400,BTC,eg,-3.25,26,9d 0H 0M 0S,46d 0H 0M 0S,raw,fixed,54,scaled,3,2.5,0.2,5.1,TRUE,1.75,weighted,1.4,1.1420204916324055
900,BTC,distance,-3,24,26d 0H 0M 0S,37d 0H 0M 0S,log,rolling,2496,discrete,3,2.9000000000000004,1,3.95,TRUE,0.1,scaled,1.9500000000000002,1.1407268848171532
7200,USDT,eg,-3.15,24,11d 0H 0M 0S,60d 0H 0M 0S,raw,fixed,132,discrete,2,2.05,0.6000000000000001,4.3,FALSE,0.6000000000000001,weighted,1.8,1.1395720564830856
900,BTC,eg,-2.8,24,31d 0H 0M 0S,16d 0H 0M 0S,raw,rolling,1824,discrete,3,1.15,0.45,3.55,FALSE,0.25,weighted,1.65,1.1392233668351477
1800,USDT,eg,-2.2,10,11d 0H 0M 0S,19d 0H 0M 0S,log,rolling,288,scaled,3,2.2,0.7000000000000001,3.65,TRUE,0.45,weighted,1.45,1.1313926904724514
300,BTC,eg,-2.55,6,60d 0H 0M 0S,26d 0H 0M 0S,raw,fixed,4608,scaled,3,2.6,0.65,3.6,FALSE,1.05,equal,1.3,1.1311189010354632
86400,BTC,eg,-2.85,28,18d 0H 0M 0S,12d 0H 0M 0S,log,rolling,18,discrete,3,2.2,0.1,5.300000000000001,FALSE,0.9500000000000001,scaled,1.6,1.129784529006696
86400,BTC,eg,-1.9500000000000002,28,56d 0H 0M 0S,49d 0H 0M 0S,raw,fixed,9,scaled,4,1.8,0.8500000000000001,5.9,FALSE,1.35,scaled,1.75,1.1295778309756062
86400,USDT,distance,-3.25,8,8d 0H 0M 0S,59d 0H 0M 0S,log,rolling,6,scaled,4,1.5,0.9500000000000001,5.1,FALSE,1.2000000000000002,equal,1.2,1.1293990913870344
900,USDT,eg,-3.6,20,56d 0H 0M 0S,39d 0H 0M 0S,log,fixed,4224,discrete,2,1.5,0.75,3.15,TRUE,1.6,weighted,1.4,1.1286821843480144
86400,BTC,distance,-2.7,20,7d 0H 0M 0S,57d 0H 0M 0S,log,rolling,7,scaled,4,1.35,0.30000000000000004,4,TRUE,0.15000000000000002,equal,1.9500000000000002,1.1268889813993097
300,BTC,distance,-2.6500000000000004,20,35d 0H 0M 0S,30d 0H 0M 0S,log,rolling,10080,discrete,3,2.85,0.30000000000000004,6.2,TRUE,1.7000000000000002,scaled,1.9500000000000002,1.1260125434516501
900,BTC,distance,-2.6,4,53d 0H 0M 0S,23d 0H 0M 0S,log,fixed,4128,scaled,4,2.05,0.1,6.75,TRUE,0.6000000000000001,weighted,1.75,1.1251402957936871
300,BTC,distance,-1.3,28,43d 0H 0M 0S,26d 0H 0M 0S,log,fixed,4608,scaled,4,2.55,0,5.2,FALSE,1.9000000000000001,scaled,1.25,1.124889390994519
900,BTC,eg,-3.8000000000000003,26,14d 0H 0M 0S,38d 0H 0M 0S,raw,rolling,1344,scaled,4,2.3,0.15000000000000002,7,TRUE,0.15000000000000002,equal,1.35,1.1247345529778463
900,USDT,eg,-3.35,22,11d 0H 0M 0S,20d 0H 0M 0S,log,rolling,1056,discrete,2,1.3,0.9500000000000001,5.300000000000001,TRUE,0.45,scaled,1.2,1.1241193719879627
300,BTC,eg,-2.1500000000000004,4,3d 0H 0M 0S,30d 0H 0M 0S,log,rolling,864,discrete,3,2.05,0,5.9,FALSE,1,equal,1.6,1.1224884510236555
1800,USDT,eg,-3.15,14,25d 0H 0M 0S,11d 0H 0M 0S,raw,fixed,144,scaled,3,3,0.35000000000000003,3.9,FALSE,0.05,equal,1.3,1.1218690248461005
300,BTC,distance,-3.5500000000000003,8,33d 0H 0M 0S,40d 0H 0M 0S,log,fixed,3168,scaled,4,2.85,0,6.45,TRUE,1.9500000000000002,scaled,1.9500000000000002,1.1207041638469217
900,USDT,eg,-1.85,12,23d 0H 0M 0S,54d 0H 0M 0S,raw,rolling,2208,scaled,2,1,0,4,TRUE,0.6000000000000001,scaled,1.9500000000000002,1.1203323587902876
86400,USDT,eg,-1.85,6,36d 0H 0M 0S,4d 0H 0M 0S,raw,rolling,36,discrete,2,1.9500000000000002,0.1,3.5,FALSE,0.15000000000000002,weighted,1.85,1.1190964467579934
900,BTC,distance,-2.85,26,31d 0H 0M 0S,37d 0H 0M 0S,log,rolling,2976,scaled,2,1.45,0.6000000000000001,6.2,TRUE,0.45,weighted,1.55,1.1158689331843845
1800,BTC,distance,-2.95,30,4d 0H 0M 0S,59d 0H 0M 0S,log,rolling,192,scaled,4,2.85,0.75,6.65,FALSE,0.8500000000000001,equal,1.65,1.115633707303434
900,BTC,eg,-3.6500000000000004,6,49d 0H 0M 0S,7d 0H 0M 0S,raw,fixed,4224,discrete,3,2.3,0.8,4.2,TRUE,1.55,equal,1.45,1.1147273004304534
7200,BTC,distance,-3.25,16,46d 0H 0M 0S,60d 0H 0M 0S,log,fixed,504,discrete,2,2.35,0.9,4.1,FALSE,2,equal,1.8,1.1145714510737306
14400,BTC,eg,-3.5500000000000003,12,28d 0H 0M 0S,43d 0H 0M 0S,log,fixed,168,discrete,2,1.9500000000000002,0.2,5.35,FALSE,0.7000000000000001,equal,1.7000000000000002,1.1144503546032418
86400,USDT,eg,-2.25,22,38d 0H 0M 0S,51d 0H 0M 0S,raw,rolling,29,discrete,3,2.9000000000000004,0.2,4.3,FALSE,1.3,scaled,1.15,1.1141773804147577
1800,BTC,eg,-3.4000000000000004,20,44d 0H 0M 0S,56d 0H 0M 0S,raw,rolling,144,discrete,3,2.6,0.4,4.45,FALSE,0.35000000000000003,scaled,2,1.1131411590203983
86400,USDT,eg,-3.5,10,35d 0H 0M 0S,37d 0H 0M 0S,raw,fixed,7,discrete,2,2,1,5.300000000000001,FALSE,0,scaled,1.45,1.1130646774123074
1800,BTC,eg,-3.7,8,11d 0H 0M 0S,32d 0H 0M 0S,log,fixed,528,discrete,2,1.35,0.8500000000000001,6.75,TRUE,1.6,weighted,1.15,1.1127129627582122
86400,BTC,eg,-3.3000000000000003,30,43d 0H 0M 0S,24d 0H 0M 0S,raw,rolling,19,discrete,3,2.95,0.05,6.15,TRUE,0.05,weighted,1.05,1.1119884903413992
1800,USDT,eg,-3.5500000000000003,16,24d 0H 0M 0S,58d 0H 0M 0S,log,fixed,816,scaled,4,2.45,0.35000000000000003,5.65,FALSE,0.35000000000000003,equal,1.45,1.1098736373788793
7200,USDT,eg,-3.5500000000000003,20,38d 0H 0M 0S,53d 0H 0M 0S,log,fixed,420,discrete,2,1.75,0.9500000000000001,6.15,FALSE,1.4000000000000001,equal,1.15,1.1088207306973805
1800,BTC,eg,-3.75,22,6d 0H 0M 0S,60d 0H 0M 0S,raw,fixed,288,scaled,3,2.95,0.45,6.2,FALSE,0.2,scaled,1.4,1.1084672596772889
300,BTC,distance,-2.1500000000000004,6,14d 0H 0M 0S,10d 0H 0M 0S,raw,rolling,4032,discrete,3,2.5,0.35000000000000003,3.4,TRUE,0.55,weighted,1.35,1.1081575376107857
1800,BTC,eg,-2.55,26,6d 0H 0M 0S,27d 0H 0M 0S,log,rolling,288,scaled,2,2.8,0.4,4.05,FALSE,0.1,weighted,1.9500000000000002,1.1074344862220595
14400,BTC,eg,-3.6,22,30d 0H 0M 0S,12d 0H 0M 0S,log,fixed,180,discrete,3,2.85,0.15000000000000002,6.800000000000001,TRUE,2,equal,1.75,1.1072821548112226
86400,USDT,distance,-2.45,24,31d 0H 0M 0S,35d 0H 0M 0S,raw,rolling,31,discrete,4,2.25,0.4,3.75,TRUE,0.4,weighted,1.7000000000000002,1.1071791626348901
7200,BTC,eg,-3.5,6,40d 0H 0M 0S,52d 0H 0M 0S,log,rolling,480,discrete,3,1.65,0.4,7,FALSE,0.5,weighted,1.1,1.107057966675207
1800,USDT,distance,-3.1,30,17d 0H 0M 0S,28d 0H 0M 0S,log,rolling,816,scaled,3,2,0.35000000000000003,4.75,TRUE,0.6000000000000001,weighted,1.3,1.1068071848885783
300,BTC,distance,-1,16,19d 0H 0M 0S,12d 0H 0M 0S,log,rolling,5472,discrete,4,3,1,4.2,FALSE,0.75,equal,1.15,1.1058555189325388
300,USDT,eg,-1.3,20,52d 0H 0M 0S,58d 0H 0M 0S,raw,fixed,14976,scaled,3,1.05,1,3.15,FALSE,0.7000000000000001,weighted,1.8,1.1048218788461683
300,BTC,eg,-3.5500000000000003,8,51d 0H 0M 0S,25d 0H 0M 0S,raw,rolling,6336,scaled,2,1.9,0.35000000000000003,3,FALSE,0.55,weighted,1.9,1.1044759817679666
7200,USDT,eg,-2.55,10,51d 0H 0M 0S,6d 0H 0M 0S,log,fixed,168,discrete,2,2.85,0.35000000000000003,6.550000000000001,TRUE,1.75,weighted,1.9500000000000002,1.103488043464752
900,BTC,eg,-1.35,26,50d 0H 0M 0S,27d 0H 0M 0S,log,rolling,2784,scaled,3,1.55,0.05,5.65,TRUE,0.45,equal,1.4,1.1017109569165302
300,BTC,distance,-2.75,30,33d 0H 0M 0S,7d 0H 0M 0S,raw,fixed,9504,scaled,4,2.4000000000000004,0.35000000000000003,4,TRUE,0,weighted,1.9500000000000002,1.1014182761991747
1800,BTC,distance,-3.6500000000000004,8,52d 0H 0M 0S,37d 0H 0M 0S,raw,fixed,240,discrete,4,1.25,0.8500000000000001,5.5,FALSE,0.6000000000000001,weighted,1.2,1.1009667841078103
86400,BTC,distance,-1.2,22,41d 0H 0M 0S,9d 0H 0M 0S,log,rolling,11,discrete,2,1.65,0.8,3.75,TRUE,1.1,weighted,1.5,1.100075846215819
900,USDT,distance,-1.9,26,24d 0H 0M 0S,33d 0H 0M 0S,raw,rolling,2304,scaled,3,2.45,0.1,4.75,TRUE,0.8,scaled,1,1.0995382678041177
900,USDT,eg,-2.75,30,32d 0H 0M 0S,14d 0H 0M 0S,raw,fixed,672,scaled,3,2.8,0.8500000000000001,3.55,FALSE,1.2000000000000002,scaled,1.45,1.0990492563546987
900,BTC,distance,-3.2,6,35d 0H 0M 0S,16d 0H 0M 0S,raw,rolling,1440,discrete,4,1.45,0.15000000000000002,6.15,TRUE,1.2000000000000002,scaled,1.25,1.098845305602545
86400,USDT,eg,-3.4000000000000004,6,15d 0H 0M 0S,29d 0H 0M 0S,log,fixed,13,discrete,4,2.5,0.25,5.45,TRUE,0.35000000000000003,equal,1.25,1.0973089334912014
7200,BTC,eg,-3.0500000000000003,10,16d 0H 0M 0S,19d 0H 0M 0S,raw,rolling,72,discrete,4,2.9000000000000004,0.75,6.95,FALSE,1.6,scaled,1.05,1.0968837850887823
86400,BTC,distance,-3.25,26,10d 0H 0M 0S,15d 0H 0M 0S,log,fixed,10,scaled,4,1.3,0.25,3.95,FALSE,0.2,scaled,1.9,1.0952462306827315
1800,BTC,distance,-2.75,4,37d 0H 0M 0S,36d 0H 0M 0S,log,fixed,1776,discrete,4,1.35,0.2,3.65,TRUE,1.05,weighted,1.6,1.0950992235765504
86400,BTC,distance,-1.3,10,53d 0H 0M 0S,13d 0H 0M 0S,raw,fixed,6,scaled,4,1.8,0.8500000000000001,6.7,FALSE,0.7000000000000001,scaled,1.05,1.0948818425964018
300,BTC,distance,-2.7,4,39d 0H 0M 0S,59d 0H 0M 0S,raw,fixed,11232,scaled,2,2.45,0.30000000000000004,4.8,TRUE,1.35,weighted,1.75,1.0946438617649987
300,BTC,distance,-1.35,24,31d 0H 0M 0S,14d 0H 0M 0S,log,rolling,8928,scaled,2,3,0,3.5,FALSE,1.1500000000000001,equal,1.05,1.0941999321302986
1800,USDT,eg,-3.2,30,51d 0H 0M 0S,48d 0H 0M 0S,log,rolling,1056,scaled,2,2.6500000000000004,0.65,5.9,FALSE,0.5,weighted,1.15,1.0933380856426385
86400,USDT,eg,-3.25,14,25d 0H 0M 0S,53d 0H 0M 0S,log,rolling,25,scaled,2,2.05,0.45,4.35,TRUE,0.8,weighted,1.3,1.093152570827693
86400,USDT,distance,-3.1,6,47d 0H 0M 0S,21d 0H 0M 0S,log,rolling,45,discrete,4,2.35,0.35000000000000003,5.800000000000001,FALSE,0.7000000000000001,equal,1,1.0930740047521754
900,BTC,eg,-2.7,26,55d 0H 0M 0S,36d 0H 0M 0S,raw,fixed,3360,discrete,2,1,0.45,6.800000000000001,FALSE,1.6,scaled,1.55,1.0924694269097401
14400,USDT,eg,-3.8000000000000003,10,31d 0H 0M 0S,33d 0H 0M 0S,raw,fixed,186,scaled,2,1.6,0.55,6.95,TRUE,0.15000000000000002,scaled,1.65,1.092365048734973
1800,BTC,distance,-3.15,14,26d 0H 0M 0S,50d 0H 0M 0S,log,fixed,480,discrete,4,1.6,0.8,6.95,FALSE,0.30000000000000004,equal,1.45,1.0895348924380635
7200,BTC,distance,-2.35,28,24d 0H 0M 0S,26d 0H 0M 0S,log,rolling,36,discrete,2,1.45,1,4.55,TRUE,0.45,scaled,1.25,1.0890325718064715
86400,BTC,distance,-1.2,8,27d 0H 0M 0S,51d 0H 0M 0S,raw,fixed,5,scaled,3,1.5,0.05,4.3,TRUE,1.9000000000000001,scaled,1.6,1.0890010031539457
300,BTC,distance,-3.35,14,11d 0H 0M 0S,19d 0H 0M 0S,log,fixed,2592,scaled,2,2.5,0.05,3.95,FALSE,1.1500000000000001,weighted,1.05,1.0885615251407506
300,BTC,eg,-3.35,26,6d 0H 0M 0S,17d 0H 0M 0S,raw,fixed,1728,scaled,4,2.45,0.35000000000000003,5.800000000000001,TRUE,0.2,equal,1.25,1.0885335950846189
900,BTC,distance,-2.4000000000000004,4,28d 0H 0M 0S,11d 0H 0M 0S,log,fixed,864,discrete,3,2.95,0.8,3.4,TRUE,1.9000000000000001,scaled,1.6,1.0866695905448072
900,BTC,eg,-2.05,28,30d 0H 0M 0S,26d 0H 0M 0S,log,rolling,288,scaled,3,2.8,0.9500000000000001,3.3,FALSE,0.65,equal,1.6,1.0864416472629097
86400,BTC,eg,-3.0500000000000003,30,39d 0H 0M 0S,55d 0H 0M 0S,raw,rolling,39,discrete,3,1.9500000000000002,0.25,6.65,TRUE,1.2000000000000002,weighted,2,1.086208596815105
300,BTC,eg,-2.35,20,3d 0H 0M 0S,60d 0H 0M 0S,log,rolling,864,discrete,3,2,0.2,3.9,FALSE,1.1500000000000001,equal,1,1.0852460097945031
86400,USDT,distance,-3.7,16,39d 0H 0M 0S,22d 0H 0M 0S,log,rolling,34,discrete,3,1.9,0.8,5.1,TRUE,0.2,equal,1.8,1.0849697051714
900,BTC,distance,-1.5,10,49d 0H 0M 0S,9d 0H 0M 0S,log,fixed,1344,scaled,2,2.1500000000000004,0.8,4.45,FALSE,1.6500000000000001,weighted,1.85,1.0827270951892318
86400,BTC,eg,-2.4000000000000004,6,50d 0H 0M 0S,53d 0H 0M 0S,raw,rolling,8,discrete,2,2,0.5,7,TRUE,1.4500000000000002,weighted,1.3,1.082608737803461
900,BTC,distance,-2.6500000000000004,8,11d 0H 0M 0S,14d 0H 0M 0S,log,rolling,384,scaled,2,1.3,0,3.95,FALSE,0.15000000000000002,weighted,1.35,1.0823811460458557
300,BTC,distance,-1.3,24,37d 0H 0M 0S,36d 0H 0M 0S,log,fixed,10656,scaled,3,2.2,0.30000000000000004,6,FALSE,1.55,equal,1,1.0798636434095774
1800,USDT,distance,-2.05,20,40d 0H 0M 0S,58d 0H 0M 0S,raw,rolling,96,discrete,2,1.6,0.9500000000000001,4.15,TRUE,1.1,scaled,1.65,1.0797268735283012
900,USDT,eg,-1.9500000000000002,12,32d 0H 0M 0S,13d 0H 0M 0S,raw,fixed,2880,scaled,2,2.5,1,5.35,FALSE,1.6,scaled,1.75,1.0794605764198952
86400,USDT,distance,-2.5,22,33d 0H 0M 0S,48d 0H 0M 0S,log,rolling,33,discrete,4,1.65,0.45,4.15,TRUE,2,weighted,1.75,1.079459509387462
