df_stat_mean,crit_value_1pct_mean,crit_value_5pct_mean,crit_value_10pct_mean,half_life_mean,df_stat_median,crit_value_1pct_median,crit_value_5pct_median,crit_value_10pct_median,half_life_median,time_resolution,start_date,end_date,length
-2.7222559310183856,-3.43,-2.86,-2.57,349.5071608285061,-2.5163331694596973,-3.43,-2.86,-2.57,214.96164710210275,900,2017-07-08,2017-08-26,-49
-2.360788318752315,-3.44,-2.87,-2.57,35.40565719819508,-2.5214372037482162,-3.44,-2.87,-2.57,19.67157454994512,7200,2017-09-04,2017-10-08,-34
-2.3671736943961537,-3.75,-3,-2.63,3.4329751084844564,-2.015256183279527,-3.75,-3,-2.63,2.3407952809316344,86400,2017-09-12,2017-10-04,-22
-2.7630669431026815,-3.44,-2.87,-2.57,16.67591322304544,-2.6445421074370095,-3.44,-2.87,-2.57,15.05880677980988,7200,2017-02-21,2017-03-25,-32
-2.625306179345822,-3.44,-2.87,-2.57,22.969030334389135,-2.5005519954814233,-3.44,-2.87,-2.57,15.743560385922263,7200,2017-05-01,2017-05-29,-28
-2.2926907959831087,-3.58,-2.93,-2.6,-41.29728468915114,-2.0817374729611737,-3.58,-2.93,-2.6,2.4238781766113124,86400,2017-01-04,2017-01-31,-27
-1.6872292546354957,-3.44,-2.87,-2.57,-554.270456911984,-2.0724323556067468,-3.44,-2.87,-2.57,15.603869376244058,14400,2017-06-19,2017-08-03,-45
-2.352630952723272,-3.46,-2.88,-2.57,12.551334628987203,-2.2793934148718518,-3.46,-2.88,-2.57,10.48541949826,7200,2017-03-09,2017-03-25,-16
-2.4073609878560065,-3.43,-2.86,-2.57,579.6302769568606,-2.3696816065885224,-3.43,-2.86,-2.57,166.98936096026108,900,2017-01-23,2017-03-12,-48
-2.8021808025194708,-3.43,-2.86,-2.57,407.8667294461839,-2.624487872529661,-3.43,-2.86,-2.57,306.09823889239857,300,2017-09-09,2017-10-21,-42
-3.543548204307267,-3.43,-2.86,-2.57,287.70090805162124,-3.115804150370557,-3.43,-2.86,-2.57,231.67852861132803,300,2017-05-01,2017-05-29,-28
-2.207943371430794,-3.44,-2.87,-2.57,36.49372809353691,-2.061909916697293,-3.44,-2.87,-2.57,29.201051123959637,7200,2017-05-29,2017-07-02,-34
-3.084168346489701,-3.43,-2.86,-2.57,71.62179638287887,-3.028801492121338,-3.43,-2.86,-2.57,21.81660465355317,7200,2017-01-05,2017-02-23,-49
-2.803145760499723,-3.43,-2.86,-2.57,145.9193080319079,-2.786596704756205,-3.43,-2.86,-2.57,93.13145657092772,900,2017-09-13,2017-10-26,-43
-2.3786474173032137,-3.43,-2.86,-2.57,49.076046159595094,-2.44149424009196,-3.43,-2.86,-2.57,25.810851862771433,7200,2017-06-17,2017-08-01,-45
-2.177793035648231,-3.46,-2.88,-2.57,14.571187960574946,-2.479274369970306,-3.46,-2.88,-2.57,6.14819993925985,14400,2017-07-10,2017-07-29,-19
-3.441327617702888,-3.43,-2.86,-2.57,635.929207708692,-3.21380000305102,-3.43,-2.86,-2.57,284.88987533901485,300,2017-05-23,2017-07-07,-45
-2.5003093665286347,-3.44,-2.87,-2.57,39.008103083803555,-2.624375849875235,-3.44,-2.87,-2.57,19.99718866848781,7200,2017-06-13,2017-07-21,-38
-1.5082703261658283,-3.58,-2.93,-2.6,3.5800786140462098,-1.5199965297593938,-3.58,-2.93,-2.6,3.432528157898391,86400,2017-04-17,2017-05-18,-31
-2.4073411325791296,-3.51,-2.89,-2.58,6.16314264111516,-2.406077919468342,-3.51,-2.89,-2.58,4.723694863253003,14400,2017-09-26,2017-10-17,-21
-2.2138977940452897,-3.44,-2.87,-2.57,14.973398605113111,-2.2205915709809925,-3.44,-2.87,-2.57,16.22470560317054,7200,2017-04-13,2017-05-05,-22
-2.474217422274283,-3.43,-2.86,-2.57,88.81414667708411,-2.29371538891554,-3.43,-2.86,-2.57,65.67419607341816,1800,2017-07-17,2017-08-14,-28
-2.2879949466700253,-3.51,-2.89,-2.58,8.925633220297314,-2.3629827331321573,-3.51,-2.89,-2.58,6.426731648030911,7200,2017-09-30,2017-10-14,-14
-3.14669374532702,-3.43,-2.86,-2.57,-17.157373780824106,-2.654020721359694,-3.43,-2.86,-2.57,28.42591753734439,300,2017-02-12,2017-02-15,-3
-2.017899012709062,-3.43,-2.86,-2.57,127.40926087981532,-2.042100450980625,-3.43,-2.86,-2.57,73.26956510144313,900,2017-02-17,2017-03-03,-14
-2.890789245021629,-3.43,-2.86,-2.57,96.80230969195985,-2.7836510562479058,-3.43,-2.86,-2.57,62.508140560038115,1800,2017-05-23,2017-06-29,-37
-2.4721029690608813,-3.43,-2.86,-2.57,192.23665101032168,-2.5748759434397908,-3.43,-2.86,-2.57,93.04730246094489,1800,2017-01-09,2017-02-24,-46
-2.396131446796237,-3.44,-2.87,-2.57,25.19589751655693,-2.437639947590837,-3.44,-2.87,-2.57,15.478913800639852,14400,2017-04-21,2017-06-09,-49
-2.9018237872660713,-3.46,-2.88,-2.57,18.032525896433484,-2.841850488165967,-3.46,-2.88,-2.57,9.247469257487225,7200,2017-09-14,2017-10-02,-18
-2.9322526044409574,-3.44,-2.87,-2.57,24.175644372647763,-2.9531245313488403,-3.44,-2.87,-2.57,19.697533904645553,7200,2017-06-11,2017-07-20,-39
-2.3023649532039414,-3.43,-2.86,-2.57,36.40815807962994,-2.3390345541254085,-3.43,-2.86,-2.57,29.651137752487728,1800,2017-09-16,2017-09-28,-12
-2.2386530306539356,-3.46,-2.88,-2.57,17.320073370036912,-2.121816741973249,-3.46,-2.88,-2.57,14.480267050400153,7200,2017-09-09,2017-09-29,-20
-2.3215933784698253,-3.43,-2.86,-2.57,-139.14769294314985,-2.4673797293224293,-3.43,-2.86,-2.57,329.6979512480651,300,2017-07-21,2017-08-27,-37
-1.9469357010268509,-3.46,-2.88,-2.57,20.90845189354984,-1.8879129382989521,-3.46,-2.88,-2.57,17.21690699171471,14400,2017-05-28,2017-07-02,-35
-2.3737732131705047,-3.43,-2.86,-2.57,114.91368552636558,-2.4379140824747076,-3.43,-2.86,-2.57,54.98415156035635,1800,2017-06-01,2017-06-24,-23
-2.739840134997045,-3.43,-2.86,-2.57,322.20377061524624,-2.774836033312548,-3.43,-2.86,-2.57,142.1788309956557,900,2017-07-04,2017-08-11,-38
-2.7442274795805366,-3.44,-2.87,-2.57,24.378657412899578,-2.9239131818904727,-3.44,-2.87,-2.57,16.731547714378493,7200,2017-06-16,2017-07-19,-33
-2.315988114512373,-3.44,-2.87,-2.57,29.70178642411231,-2.280323726878434,-3.44,-2.87,-2.57,23.359547398489894,7200,2017-06-20,2017-07-23,-33
-2.5299671995498043,-3.43,-2.86,-2.57,355.61775777747073,-2.4338409692682523,-3.43,-2.86,-2.57,111.93270777077822,900,2017-02-10,2017-03-12,-30
-2.036836818306074,-3.58,-2.93,-2.6,2.19396461525364,-2.2502559298183393,-3.58,-2.93,-2.6,2.3545291575571863,86400,2017-02-25,2017-03-30,-33
-2.0394445935254484,-3.44,-2.87,-2.57,39.01677724262723,-2.0666061117906116,-3.44,-2.87,-2.57,16.874300072983125,7200,2017-03-28,2017-04-18,-21
-1.8306481529853729,-3.46,-2.88,-2.57,44.71706085968287,-1.8735128286236526,-3.46,-2.88,-2.57,18.936082092311526,7200,2017-01-08,2017-01-26,-18
-2.8482216518261105,-3.43,-2.86,-2.57,108.312068631656,-2.6981828797355316,-3.43,-2.86,-2.57,92.99184685968714,1800,2017-08-27,2017-10-13,-47
-3.086063310983443,-3.43,-2.86,-2.57,84.18351918246289,-3.040538374170148,-3.43,-2.86,-2.57,55.471814546914715,900,2017-01-18,2017-02-10,-23
-2.759422277507499,-3.43,-2.86,-2.57,657.8008034963547,-2.584080278022345,-3.43,-2.86,-2.57,415.60929140449474,300,2017-06-26,2017-08-06,-41
-2.515437639394732,-3.51,-2.89,-2.58,3.756150425179438,-2.519420135818427,-3.51,-2.89,-2.58,3.4173828086761215,7200,2017-05-10,2017-05-16,-6
-2.6387269085199687,-3.43,-2.86,-2.57,61.04115961826365,-2.493257167837191,-3.43,-2.86,-2.57,44.49320664407688,1800,2017-06-15,2017-07-09,-24
-3.0804522306325657,-3.43,-2.86,-2.57,75.15426960824328,-3.2523150589021164,-3.43,-2.86,-2.57,49.212906827680314,1800,2017-06-16,2017-07-19,-33
-2.8205348919735083,-3.43,-2.86,-2.57,-79.42993907237813,-2.7011087793831488,-3.43,-2.86,-2.57,20.157705078523392,900,2017-06-12,2017-06-19,-7
-1.460230223867085,-3.58,-2.93,-2.6,-2.715042329930293,-1.7818800184942036,-3.58,-2.93,-2.6,3.284939406667668,14400,2017-01-19,2017-01-27,-8
-2.6454851083369624,-3.43,-2.86,-2.57,75.46236732834079,-2.6055619788315454,-3.43,-2.86,-2.57,50.0202801007038,1800,2017-04-16,2017-05-13,-27
-2.4323354006179017,-3.43,-2.86,-2.57,898.9586526265439,-2.5311544990507917,-3.43,-2.86,-2.57,135.47575271857545,900,2017-04-08,2017-05-23,-45
-2.08802224383654,-3.43,-2.86,-2.57,106.40814688687036,-2.207392209992307,-3.43,-2.86,-2.57,87.10886378070995,1800,2017-07-15,2017-08-27,-43
NaN,-3.75,-3,-2.63,0.8002433498297468,NA,-3.75,-3,-2.63,0.6002166901912839,86400,2017-01-23,2017-01-27,-4
-2.7412623657400568,-3.43,-2.86,-2.57,266.0959617523999,-2.821764887578269,-3.43,-2.86,-2.57,145.01483642460244,300,2017-08-03,2017-08-20,-17
-3.013412402143818,-3.43,-2.86,-2.57,80.21771282160829,-3.089683383910079,-3.43,-2.86,-2.57,52.80167824265929,1800,2017-05-05,2017-06-08,-34
-2.9472688869142183,-3.43,-2.86,-2.57,57.60517935068957,-2.8405274507523326,-3.43,-2.86,-2.57,48.31468257573913,300,2017-07-17,2017-07-22,-5
-2.1798314154179463,-3.51,-2.89,-2.58,7.899632282207032,-2.2336954199628116,-3.51,-2.89,-2.58,6.185126956055127,7200,2017-04-01,2017-04-09,-8
-3.1949165160576265,-3.43,-2.86,-2.57,411.28968175995857,-3.1220553575063565,-3.43,-2.86,-2.57,279.1397679455905,300,2017-06-21,2017-07-28,-37
-3.409391841568088,-3.43,-2.86,-2.57,23.008970881485087,-3.1558466728570647,-3.43,-2.86,-2.57,19.778768818088846,300,2017-01-05,2017-01-08,-3
-2.430237595954594,-3.43,-2.86,-2.57,211.75366328115754,-2.3703872007190405,-3.43,-2.86,-2.57,114.05861283135175,900,2017-01-26,2017-02-20,-25
-2.9939260013427287,-3.43,-2.86,-2.57,173.27446549583064,-3.084100303690162,-3.43,-2.86,-2.57,53.30961891276007,1800,2017-05-05,2017-06-10,-36
-2.9631684048593403,-3.43,-2.86,-2.57,351.4700760634197,-2.9677844202253216,-3.43,-2.86,-2.57,133.80800791393557,900,2017-05-24,2017-07-09,-46
-2.5040250704788876,-3.43,-2.86,-2.57,118.93468085235341,-2.406156192372903,-3.43,-2.86,-2.57,72.94089722176435,900,2017-09-21,2017-10-12,-21
-3.1300675909570566,-3.43,-2.86,-2.57,176.8880147074241,-3.039292132365156,-3.43,-2.86,-2.57,152.77973605696585,300,2017-07-09,2017-07-28,-19
-1.9869538914739586,-3.75,-3,-2.63,3.939933665366592,-1.7496262626179842,-3.75,-3,-2.63,2.193371709041797,86400,2017-01-23,2017-02-09,-17
-1.3831482036732228,-3.58,-2.93,-2.6,11.038999873065492,-1.782797793289332,-3.58,-2.93,-2.6,4.804427839427802,86400,2017-01-18,2017-02-28,-41
-2.026649202013815,-3.46,-2.88,-2.57,16.80113338205397,-2.0390937108322973,-3.46,-2.88,-2.57,15.232876806627552,14400,2017-06-29,2017-07-28,-29
-2.626623215653687,-3.43,-2.86,-2.57,42.513009612521245,-2.5975956674844314,-3.43,-2.86,-2.57,34.27028093886115,1800,2017-04-04,2017-04-22,-18
-2.0723271976120983,-3.46,-2.88,-2.57,16.206808173311124,-2.0498648640646064,-3.46,-2.88,-2.57,10.924370486170996,14400,2017-03-20,2017-04-17,-28
-2.1767681669545915,-3.46,-2.88,-2.57,14.138187464053631,-2.1595832439850158,-3.46,-2.88,-2.57,8.365158441057442,14400,2017-09-17,2017-10-11,-24
-2.195133838735629,-3.43,-2.86,-2.57,303.71310750934583,-2.3024189263884693,-3.43,-2.86,-2.57,125.97443580078456,1800,2017-03-06,2017-04-24,-49
-1.5715420223303138,-3.75,-3,-2.63,0.8739747625888301,-1.5046574004429467,-3.75,-3,-2.63,0.9045907902278937,86400,2017-06-25,2017-07-03,-8
-2.0525242091769083,-3.44,-2.87,-2.57,-1603.154866977222,-2.0120912465169294,-3.44,-2.87,-2.57,24.455430438112572,7200,2017-02-21,2017-04-01,-39
-1.9864705180155249,-3.75,-3,-2.63,0.4637386836050237,-1.9842100631196118,-3.75,-3,-2.63,1.5124267110936263,86400,2017-04-10,2017-04-23,-13
-1.8971321286176397,-3.75,-3,-2.63,2.0561078553265864,-1.9408980805803575,-3.75,-3,-2.63,1.750219780528973,86400,2017-03-27,2017-04-14,-18
-2.137426932909113,-3.46,-2.88,-2.57,17.33524671622139,-2.183658270272817,-3.46,-2.88,-2.57,10.396379150228311,14400,2017-03-28,2017-04-23,-26
-2.5010043874198247,-3.43,-2.86,-2.57,77.2085178507769,-2.341794348277874,-3.43,-2.86,-2.57,69.39226257493536,1800,2017-07-17,2017-08-13,-27
-2.1911519292491892,-3.46,-2.88,-2.57,24.227458384398474,-2.2708483371953614,-3.46,-2.88,-2.57,14.517651336509115,14400,2017-03-12,2017-04-15,-34
-2.119220927078872,-3.44,-2.87,-2.57,39.19339013684134,-2.107103877193045,-3.44,-2.87,-2.57,27.791848667848235,7200,2017-06-26,2017-08-02,-37
-2.510094810681376,-3.43,-2.86,-2.57,332.1694620942312,-2.3779282183955672,-3.43,-2.86,-2.57,190.55815426218157,900,2017-01-27,2017-03-08,-40
-2.4720229236271662,-3.58,-2.93,-2.6,3.924472311966368,-2.274834845159602,-3.58,-2.93,-2.6,2.933905139108692,86400,2017-05-16,2017-06-27,-42
-3.017753038374988,-3.43,-2.86,-2.57,139.57995837623378,-2.81914157733134,-3.43,-2.86,-2.57,98.56328480706571,900,2017-05-19,2017-06-22,-34
-2.7352808556227317,-3.43,-2.86,-2.57,78.92092690029448,-2.6996482484805093,-3.43,-2.86,-2.57,57.9573651649012,900,2017-07-26,2017-08-12,-17
-2.248725972938874,-3.51,-2.89,-2.58,9.779393707935643,-2.171104100376546,-3.51,-2.89,-2.58,7.316487989446934,14400,2017-01-09,2017-01-25,-16
-2.432767957485807,-3.43,-2.86,-2.57,435.74845981046803,-2.7608517839261286,-3.43,-2.86,-2.57,136.58413303691162,900,2017-07-10,2017-08-27,-48
-2.2886576757837958,-3.46,-2.88,-2.57,15.0337356333305,-2.217340237927777,-3.46,-2.88,-2.57,11.138467372099887,7200,2017-09-24,2017-11-07,-44
-1.982006324312737,-3.75,-3,-2.63,1.0830444039030227,-1.8303850868960638,-3.75,-3,-2.63,0.9384525705786713,86400,2017-01-12,2017-01-23,-11
-2.4047856663769633,-3.75,-3,-2.63,2.4485626489577075,-2.322174857764286,-3.75,-3,-2.63,1.021979473767745,86400,2017-09-04,2017-09-17,-13
-2.3620330206304687,-3.43,-2.86,-2.57,130.41862188185144,-2.490783710372215,-3.43,-2.86,-2.57,90.51226326540089,900,2017-01-26,2017-02-16,-21
-3.481964157906218,-3.43,-2.86,-2.57,-348.81501238806095,-3.118550989946702,-3.43,-2.86,-2.57,257.37444608340525,300,2017-04-20,2017-05-31,-41
-2.266089164246362,-3.58,-2.93,-2.6,3.62571342066383,-2.3058328376210797,-3.58,-2.93,-2.6,2.5646871521060053,86400,2017-07-07,2017-08-13,-37
-2.7507180159397393,-3.43,-2.86,-2.57,446.1258938935814,-2.7384354629371637,-3.43,-2.86,-2.57,256.4605515054463,300,2017-08-04,2017-08-25,-21
-2.4143956412330017,-3.44,-2.87,-2.57,25.715091909820227,-2.4933983618510958,-3.44,-2.87,-2.57,21.39355171724886,1800,2017-09-30,2017-10-26,-26
-3.091144497045921,-3.43,-2.86,-2.57,158.90039430781903,-2.743993272189251,-3.43,-2.86,-2.57,110.54867969975132,300,2017-07-21,2017-08-01,-11
-2.2517058583885894,-3.46,-2.88,-2.57,10.274707487908184,-2.240937305602993,-3.46,-2.88,-2.57,8.374052145723194,14400,2017-03-16,2017-04-07,-22
-2.3261703365263564,-3.44,-2.87,-2.57,101.38886466797801,-2.377191150421775,-3.44,-2.87,-2.57,22.605728958292282,7200,2017-03-14,2017-04-13,-30
-1.9252847854545792,-3.46,-2.88,-2.57,-26.937771633637503,-1.951559786067943,-3.46,-2.88,-2.57,12.193461207679587,7200,2017-07-31,2017-08-17,-17
-3.0627786199547486,-3.43,-2.86,-2.57,117.89041596488453,-2.784874200710749,-3.43,-2.86,-2.57,81.19869266968979,300,2017-07-31,2017-08-10,-10
-2.351150570759244,-3.43,-2.86,-2.57,122.33674603163675,-2.5479321074390437,-3.43,-2.86,-2.57,72.42663172185237,1800,2017-03-21,2017-04-27,-37
-2.2635066306504394,-3.46,-2.88,-2.57,9.293596983826792,-2.2458267573134387,-3.46,-2.88,-2.57,6.946727180071272,7200,2017-07-28,2017-08-07,-10
-3.2520434038743775,-3.43,-2.86,-2.57,47.1200705916002,-3.2033425045298243,-3.43,-2.86,-2.57,37.72616908771875,1800,2017-02-22,2017-03-27,-33
-2.8061498328798233,-3.43,-2.86,-2.57,68.91402416902436,-2.7528017872922335,-3.43,-2.86,-2.57,47.51174150740342,1800,2017-08-17,2017-09-12,-26
-2.7723522616620357,-3.43,-2.86,-2.57,100.96035880690106,-2.8333395040475775,-3.43,-2.86,-2.57,72.94762849174143,1800,2017-09-02,2017-10-14,-42
-3.107806011006621,-3.43,-2.86,-2.57,381.03129810709765,-2.834229415604942,-3.43,-2.86,-2.57,208.80263366734738,300,2017-05-26,2017-06-22,-27
-2.2078203161693915,-3.58,-2.93,-2.6,4.608011428211584,-2.1164113216969467,-3.58,-2.93,-2.6,4.119513180429796,86400,2017-08-14,2017-10-01,-48
-2.6707361252748103,-3.46,-2.88,-2.57,9.63209372434379,-2.6491829894162526,-3.46,-2.88,-2.57,6.514549614451715,7200,2017-05-23,2017-06-07,-15
-2.3144195420494387,-3.44,-2.87,-2.57,44.72545539663132,-2.391393171392922,-3.44,-2.87,-2.57,25.24349487250175,7200,2017-03-12,2017-04-14,-33
-1.99233766001052,-3.58,-2.93,-2.6,4.008134867098639,-2.1995786252506564,-3.58,-2.93,-2.6,2.2486841932836485,86400,2017-02-10,2017-03-19,-37
-1.6799494393860925,-3.46,-2.88,-2.57,6.515276458243165,-1.8234405011479446,-3.46,-2.88,-2.57,9.318688473541776,7200,2017-04-20,2017-04-29,-9
-3.774217929728791,-3.43,-2.86,-2.57,194.47118141819016,-3.6171501960718118,-3.43,-2.86,-2.57,135.95560191364456,300,2017-05-18,2017-06-10,-23
-1.9583936229583727,-3.44,-2.87,-2.57,35.66961975123559,-1.9380022668053365,-3.44,-2.87,-2.57,20.9589030039914,14400,2017-05-26,2017-07-07,-42
-2.9040318078989196,-3.43,-2.86,-2.57,438.33089409477674,-2.913549196331619,-3.43,-2.86,-2.57,301.20598584782874,300,2017-03-14,2017-04-11,-28
-3.0275875062644495,-3.43,-2.86,-2.57,140.17722893300154,-3.1050209667484006,-3.43,-2.86,-2.57,68.23327957171892,900,2017-02-21,2017-03-20,-27
-1.8157889377755698,-3.75,-3,-2.63,1.3192401783667271,-1.799029618881411,-3.75,-3,-2.63,1.9318979493791921,86400,2017-07-16,2017-08-07,-22
-2.208580525934631,-3.46,-2.88,-2.57,15.55935071934158,-2.2532529030984625,-3.46,-2.88,-2.57,13.87336727148313,14400,2017-08-22,2017-10-01,-40
-2.623958532930285,-3.43,-2.86,-2.57,114.60366842588498,-2.466599108731474,-3.43,-2.86,-2.57,76.38601635529542,900,2017-06-23,2017-07-15,-22
-2.1874718914146145,-3.51,-2.89,-2.58,5.435725685964874,-2.1860685206340733,-3.51,-2.89,-2.58,4.594886178286733,14400,2017-07-12,2017-07-25,-13
-2.812870364905175,-3.44,-2.87,-2.57,28.985830810374576,-2.88796855305484,-3.44,-2.87,-2.57,21.622102283287383,7200,2017-06-12,2017-07-22,-40
-2.4934559341569735,-3.46,-2.88,-2.57,13.3829147167475,-2.6227913095331434,-3.46,-2.88,-2.57,10.01539404983214,14400,2017-06-15,2017-07-20,-35
-2.709937102394924,-3.44,-2.87,-2.57,23.09875241656313,-2.7012432230482264,-3.44,-2.87,-2.57,15.4158629206032,1800,2017-03-09,2017-03-18,-9
-1.7290808813985445,-3.75,-3,-2.63,4.5196566511281935,-1.715990932433583,-3.75,-3,-2.63,2.04254366057717,86400,2017-04-22,2017-05-12,-20
-2.2901188643301893,-3.46,-2.88,-2.57,8.243136786649119,-2.322633295741796,-3.46,-2.88,-2.57,7.232715375220874,7200,2017-09-29,2017-11-15,-47
-1.6930813143493089,-3.58,-2.93,-2.6,5.451202563562967,-1.6642094646991779,-3.58,-2.93,-2.6,5.113909745993337,14400,2017-07-02,2017-07-09,-7
-2.3812764341867156,-3.58,-2.93,-2.6,5.034673190666522,-2.53538395807979,-3.58,-2.93,-2.6,2.3322197678662047,86400,2017-03-31,2017-05-10,-40
-3.0730111649940537,-3.43,-2.86,-2.57,173.37634237076696,-3.0546972615557335,-3.43,-2.86,-2.57,132.1745498080209,300,2017-03-03,2017-03-20,-17
-2.623647140857287,-3.43,-2.86,-2.57,112.43010379634525,-2.5703112955113783,-3.43,-2.86,-2.57,94.73104684852957,900,2017-01-01,2017-01-26,-25
-1.395518036600043,-3.44,-2.87,-2.57,36.9697835657897,-1.6443022098802933,-3.44,-2.87,-2.57,21.796378519225215,14400,2017-01-24,2017-03-13,-48
-1.9833152665572422,-3.51,-2.89,-2.58,12.19049782769832,-2.1126981453925384,-3.51,-2.89,-2.58,10.144605233425857,7200,2017-07-02,2017-07-10,-8
-2.075634059410882,-3.44,-2.87,-2.57,46.0351013235254,-1.8252590082965963,-3.44,-2.87,-2.57,41.00025834522114,7200,2017-08-07,2017-09-15,-39
-2.436544623404625,-3.44,-2.87,-2.57,33.19655935662369,-2.1497872845387382,-3.44,-2.87,-2.57,31.71918039765867,7200,2017-08-15,2017-09-22,-38
-1.2034778442997203,-3.58,-2.93,-2.6,6.151442161156993,-1.424537800877908,-3.58,-2.93,-2.6,5.0219874194206,14400,2017-04-11,2017-04-19,-8
-3.059015221399421,-3.43,-2.86,-2.57,39.88046234364413,-2.9846516430921284,-3.43,-2.86,-2.57,31.84759327396112,1800,2017-05-21,2017-06-10,-20
-2.7791717968270127,-3.43,-2.86,-2.57,54.941576234955534,-2.619967208189195,-3.43,-2.86,-2.57,49.988022200589555,900,2017-09-26,2017-10-25,-29
-2.422494649539604,-3.46,-2.88,-2.57,8.184168300112074,-2.4889756514833588,-3.46,-2.88,-2.57,6.228216703792066,14400,2017-03-01,2017-03-20,-19
-3.3632404769622686,-3.43,-2.86,-2.57,66.77163871065434,-3.2862328257705005,-3.43,-2.86,-2.57,55.713810782941266,900,2017-02-27,2017-03-24,-25
-2.9955340596055287,-3.43,-2.86,-2.57,86.9010773714486,-2.973092725131992,-3.43,-2.86,-2.57,63.020297277209224,300,2017-04-09,2017-04-16,-7
-2.3186785862048223,-3.58,-2.93,-2.6,4.042361728039147,-2.1055482135010672,-3.58,-2.93,-2.6,3.531745112551452,86400,2017-05-19,2017-07-01,-43
-2.0250240301111746,-3.75,-3,-2.63,4.202133863971166,-1.8724306019693815,-3.75,-3,-2.63,1.936816435412622,86400,2017-06-01,2017-06-23,-22
-3.1208449685231083,-3.43,-2.86,-2.57,459.4470083307706,-2.7856922321665714,-3.43,-2.86,-2.57,356.9438235747736,300,2017-08-29,2017-10-14,-46
-2.752698957056061,-3.51,-2.89,-2.58,5.371707242269934,-2.7009499568291964,-3.51,-2.89,-2.58,3.2670895385292154,14400,2017-09-27,2017-11-11,-45
-2.8124218388509448,-3.43,-2.86,-2.57,452.2504126785505,-2.524520111064496,-3.43,-2.86,-2.57,340.4995026246793,300,2017-09-06,2017-10-24,-48
-2.4916204306071594,-3.44,-2.87,-2.57,15.3204050731165,-2.405348664725459,-3.44,-2.87,-2.57,14.404191226783741,14400,2017-04-21,2017-06-06,-46
-2.9726210878921435,-3.43,-2.86,-2.57,137.8515991177307,-2.7719440616626487,-3.43,-2.86,-2.57,94.77976239870813,900,2017-04-15,2017-05-14,-29
-2.1494168992701974,-3.58,-2.93,-2.6,3.388262100957752,-2.2863074682932707,-3.58,-2.93,-2.6,2.0783484050347467,14400,2017-03-30,2017-04-04,-5
-2.6059225994966013,-3.44,-2.87,-2.57,34.25356679326003,-2.5947767774112847,-3.44,-2.87,-2.57,20.399880525700063,7200,2017-04-01,2017-05-12,-41
-2.1255484030129472,-3.43,-2.86,-2.57,376.102958991863,-2.2305159189813897,-3.43,-2.86,-2.57,33.25407222630294,7200,2017-07-04,2017-08-23,-50
-2.7224058058391583,-3.43,-2.86,-2.57,40.84501781615678,-2.5389509994830273,-3.43,-2.86,-2.57,26.58252529046224,1800,2017-06-13,2017-06-27,-14
-2.7791434540916464,-3.43,-2.86,-2.57,107.3049967661213,-2.4530946780336205,-3.43,-2.86,-2.57,81.13467587022748,900,2017-04-15,2017-05-03,-18
-2.4285792348478545,-3.44,-2.87,-2.57,25.00396047698104,-2.4462754206009745,-3.44,-2.87,-2.57,15.272501510703545,14400,2017-05-06,2017-06-23,-48
-2.3604838826600436,-3.44,-2.87,-2.57,20.42359246528425,-2.3837905725985036,-3.44,-2.87,-2.57,14.077570752255866,7200,2017-08-24,2017-09-19,-26
-2.401458906406877,-3.43,-2.86,-2.57,165.61249874306006,-2.384938768082985,-3.43,-2.86,-2.57,115.4843354540844,1800,2017-07-22,2017-09-05,-45
-1.6810990272878308,-3.75,-3,-2.63,3.135402833614483,-1.6056487508002344,-3.75,-3,-2.63,2.2292026783333903,86400,2017-09-22,2017-10-14,-22
-2.5012648815019887,-3.43,-2.86,-2.57,216.92173160315414,-2.4711767376863643,-3.43,-2.86,-2.57,164.35811682565276,900,2017-09-05,2017-10-19,-44
-2.1981480852643784,-3.44,-2.87,-2.57,19.2495749987743,-2.08111264270807,-3.44,-2.87,-2.57,16.811708710071333,7200,2017-01-01,2017-01-23,-22
-2.8996484649743626,-3.43,-2.86,-2.57,200.65679388314715,-2.9810610966121622,-3.43,-2.86,-2.57,84.67373929037473,900,2017-01-06,2017-02-03,-28
-3.094962168475485,-3.43,-2.86,-2.57,227.63557944912552,-3.011838302900327,-3.43,-2.86,-2.57,159.07667249389527,300,2017-08-16,2017-09-04,-19
-2.502930461273647,-3.43,-2.86,-2.57,99.56402649593622,-2.5791167939160053,-3.43,-2.86,-2.57,75.47236917739016,1800,2017-09-08,2017-10-20,-42
-1.9172975082570554,-3.58,-2.93,-2.6,4.10838020329455,-1.8020669089986008,-3.58,-2.93,-2.6,3.0133988776194354,86400,2017-06-18,2017-07-24,-36
-2.5110628750061386,-3.58,-2.93,-2.6,2.234110941737218,-2.5388432792890354,-3.58,-2.93,-2.6,1.8216227678561026,86400,2017-02-24,2017-03-24,-28
-2.9364601510867714,-3.43,-2.86,-2.57,749.4251261356227,-2.7606597813207583,-3.43,-2.86,-2.57,449.3679022665151,300,2017-06-18,2017-08-07,-50
-1.7440495625359465,-3.75,-3,-2.63,1.8795257523416224,-1.7800256486888164,-3.75,-3,-2.63,2.069726555601786,86400,2017-07-27,2017-08-16,-20
-1.7470185316892797,-3.51,-2.89,-2.58,21.167974123035563,-1.8688027985001185,-3.51,-2.89,-2.58,7.166736705183091,14400,2017-04-11,2017-04-26,-15
